VBELN,FKDAT,MATNR,KUNNR,FKIMG,NETWR,WAVWR,VKBUR,INCO1
90077210,23/07/2024,prd-36,CLI-1820,85,13540168.88,6185860.16,cc-202,dist
90033699,2025/10/05,PRD-17,CLI-1108,74,868216.72,5082583.36,CC-203,FOB
90076907,2024/03/14,PRD-36,CLI-1755,142,19210490.36,8367002.07,CC-202,HORECA
90049929,2021-10-19, prd-25 ,CLI-1712,80,354942.96,160900.46, cc-101 , retail 
90042057,2021-04-10,PRD-23,CLI-1253,47,187661.91,83883.43,CC-101,HORECA
90049633,2021-09-04,PRD-25,CLI-1609,27,112507.96,53775.13,CC-101,RETAIL
90064452,07-12-2023,PRD-30,CLI-1898,168,1085835.35,4014837.96,CC-203,FOB
90049966,14/11/2021,prd-25,CLI-1852,31,142717.3,66644.89,cc-202,horeca
90033302,05/01/2023,PRD-17,CLI-1319,157,3620507.83,1367503.4,CC-202,DIST
90013937,2025-06-25, prd-06 ,CLI-1565,114,10243117.64,5227140.01, cc-101 , horeca 
90058529,2022-04-13,PRD-28,CLI-1328,37,661644.7,241627.12,CC-101,HORECA
90015736,14-07-2021,prd-09,CLI-1750,194,1037578.54,473682.54,cc-202,dist
90013416,27-09-2024,PRD-06 ,CLI-1228,259,19442390.28,9678435.38,CC-101 ,RETAIL 
90054846,13/01/2025, prd-25 ,CLI-1270,154,9132452.81,4546466.18, cc-101 , horeca 
90034289,2022-05-04,PRD-18,CLI-1267,127,1268195.76,582799.38,CC-202,RETAIL
90037091,2021/12/14,PRD-20,CLI-1804,207,5466626.26,1814115.89,CC-101,DIST
90060237,2021-09-26,PRD-29,CLI-1816,67,326771.65,149084.42,CC-202,DIST
90039027,2023/06/15,PRD-21,CLI-1209,63,900411.66,467194.75,CC-101,HORECA
90026124,05-07-2024,prd-14,CLI-1892,179,11632845.75,5494443.41,cc-202,dist
90033121,2021-10-21, prd-17 ,CLI-1878,137,92725.07,525206.96, cc-203 , fob 
90045051,2024/05/16,PRD-23,CLI-1514,143,7499886.53,3648102.61,CC-101,HORECA
90049788,08-09-2021,PRD-25,CLI-1281,209,841831.72,415140.94,CC-202,RETAIL
90033274,05/10/2022,PRD-17,CLI-1531,33,643041.15,238182.86,CC-101,HORECA
90037051,2025/12/01,prd-19,CLI-1346,196,46183105.67,18061073.51,cc-202,horeca
90009769,2025-09-11,PRD-04,CLI-1408,107,20517538.17,9657397.36,CC-101,HORECA
90031708,14-08-2024,PRD-16,CLI-1204,125,7815188.33,3967858.74,CC-202,RETAIL
90044864,06-02-2024,PRD-23,CLI-1686,178,7261951.52,3589597.89,CC-101,DIST
90057328,10-05-2022,PRD-27,CLI-1306,117,1102396.84,506737.19,CC-101,HORECA
90042694,05/11/2021,PRD-23,CLI-1492,209,1001825.16,491106.06,CC-101,RETAIL
90075275,2022/10/17,PRD-36,CLI-1085,179,4934627.45,2058080.32,CC-202,RETAIL
90066683,2021/08/25,PRD-33,CLI-1174,44,450272.57,170681.36,CC-202,RETAIL
90053692,14-05-2024,PRD-25,CLI-1180,34,143924.31,782666.31,CC-203,FOB
90063974,23/12/2025,PRD-29,CLI-1004,51,4403436.01,2224453.69,CC-202,RETAIL
90073731,2021/07/14,prd-36,CLI-1574,110,1259305.41,582872.65,cc-202,horeca
90045730,10/01/2025,PRD-23,CLI-1709,138,9192633.14,4534954.72,CC-101,RETAIL
90046377,2025-09-12,PRD-23,CLI-1742,218,17376105.0,8076788.53,CC-101,HORECA
90060465,2021-12-17,PRD-29,CLI-1880,128,701309.54,324037.81,CC-101,RETAIL
90034815,2023/08/14, prd-18 ,CLI-1307,242,6047588.31,3053952.53, cc-101 , horeca 
90074831,2022/06/25,PRD-36,CLI-1157,69,1269676.77,631489.35,CC-202,RETAIL
90045604,09-11-2024,PRD-23 ,CLI-1874,118,7297761.71,3756466.25,CC-202 ,RETAIL 
90017397,2024-03-10,PRD-09,CLI-1620,245,13023999.7,6396211.57,CC-101,RETAIL
90040768,02-08-2025,prd-21,CLI-1805,153,12949595.54,6327293.67,cc-101,retail
90004173,2025-04-01,PRD-01 ,CLI-1459,165,14021892.23,6619403.79,CC-202 ,RETAIL 
90034015,2021/09/13,PRD-18,CLI-1157,236,1633149.43,760736.56,CC-202,DIST
90040543,2025/05/10,PRD-21,CLI-1387,25,1816491.48,927349.73,CC-202,RETAIL
90046346,09/08/2025,PRD-23,CLI-1488,92,6955960.82,3497406.84,CC-202,DIST
90052475,2023/07/07,PRD-25,CLI-1590,102,1400568.27,706583.4,CC-202,DIST
90019053,2023-10-25,PRD-10,CLI-1839,136,332758.39,2516823.22,CC-203,FOB
90050561,2022-04-10,prd-25,CLI-1639,49,269058.25,127878.99,cc-202,retail
90068949,2024-01-12,PRD-34,CLI-1855,214,25812952.9,11280398.07,CC-101,HORECA
90048621,2025-10-22,PRD-24,CLI-1482,52,524202.53,3156054.52,CC-203,FOB
90047767,2023/10/17,PRD-24,CLI-1566,196,614157.7,3099422.7,CC-203,FOB
90001575,2021/10/02,prd-01,CLI-1878,29,161714.19,75532.55,cc-101,retail
90046156,07-06-2025, prd-23 ,CLI-1346,209,15695557.39,7379564.5, cc-202 , dist 
90060920,24-07-2022,PRD-29,CLI-1423,90,685888.53,324247.16,CC-202,DIST
90007814,24/10/2022,PRD-04,CLI-1622,226,4444836.67,2187113.69,CC-202,HORECA
90063950,02/12/2025,PRD-29,CLI-1679,178,14897914.92,7416748.67,CC-202,RETAIL
90066798,05/10/2022,PRD-33,CLI-1431,55,66771.22,444626.7,CC-203,FOB
90075555,2022/12/20,PRD-36,CLI-1374,44,1226539.3,551515.04,CC-101,DIST
90068238,11/10/2022,PRD-34,CLI-1269,101,2719583.92,1291847.26,CC-101,RETAIL
90067587,2021/10/20,PRD-34 ,CLI-1686,216,3306435.13,1494916.49,CC-202 ,RETAIL 
90052083,2023/04/23,PRD-25,CLI-1525,76,820143.46,435265.8,CC-101,DIST
90002683,2023/03/21,PRD-01,CLI-1806,205,2722743.17,1358072.67,CC-202,DIST
90034316,11-06-2022,PRD-18,CLI-1182,72,775206.05,348541.57,CC-202,RETAIL
90034331,2022/07/10, prd-18 ,CLI-1353,229,2455955.78,1201135.66, cc-101 , horeca 
90060073,2021-08-26,PRD-29 ,CLI-1263,35,148795.47,75808.64,CC-202 ,RETAIL 
90077793,2024-12-24,PRD-36,CLI-1819,158,30323758.31,13269051.06,CC-202,RETAIL
90007179,2021/11/20,PRD-04,CLI-1814,119,1411878.5,658050.59,CC-101,RETAIL
90002707,2023/04/22,PRD-01,CLI-1388,221,209324.32,1589138.51,CC-203,FOB
90032150,12/01/2025,PRD-16,CLI-1665,55,4274992.26,2050433.6,CC-101,HORECA
90010237,2022-08-08,PRD-05,CLI-1280,63,2136964.7,842459.82,CC-202,HORECA
90011569,2022-03-03,PRD-06,CLI-1288,151,1091479.69,529229.79,CC-101,DIST
90049015,2021/04/05,PRD-25,CLI-1860,256,929228.28,421804.15,CC-101,DIST
90004026,22/01/2025, prd-01 ,CLI-1437,103,8223248.19,3837745.58, cc-202 , dist 
90058341,2021-08-14,PRD-28,CLI-1983,103,1160150.89,471709.58,CC-202,RETAIL
90029130,26/10/2021,PRD-16,CLI-1572,65,349115.59,162100.11,CC-202,RETAIL
90042666,07/11/2021,PRD-23 ,CLI-1667,96,458569.22,227738.8,CC-101 ,RETAIL 
90034982,24/01/2024,PRD-18,CLI-1996,228,11151296.44,5840649.48,CC-101,RETAIL
90006528,11-12-2024,PRD-03,CLI-1060,80,2386858.64,7391779.21,CC-203,FOB
90063496,19-07-2025,PRD-29,CLI-1435,220,17103359.08,8518056.54,CC-101,RETAIL
90058898,14/07/2023,prd-28,CLI-1465,241,614087.34,3887029.06,cc-203,fob
90041816,20-01-2021,PRD-23,CLI-1246,120,405531.72,199909.86,CC-101,RETAIL
90023115,2025/10/26,PRD-12,CLI-1680,131,9974091.24,4720255.43,CC-101,DIST
90043944,24-03-2023,PRD-23,CLI-1686,202,2347809.53,1149291.68,CC-202,RETAIL
90071629,2023-07-25,PRD-35,CLI-1210,87,4291053.11,2026226.53,CC-101,DIST
90056484,11-05-2022,PRD-26,CLI-1379,201,189941.05,879319.7,CC-203,FOB
90041392,03-02-2023,PRD-22 ,CLI-1127,63,79067.32,562497.95,CC-203 ,FOB 
90070853,2022-04-03,PRD-35,CLI-1876,230,4674123.77,2073532.42,CC-202,DIST
90011565,2022-02-11,PRD-06,CLI-1498,127,892943.07,408104.0,CC-101,RETAIL
90027924,06-03-2024,PRD-15 ,CLI-1873,102,10280041.22,4082600.35,CC-101 ,RETAIL 
90011054,04/07/2021,PRD-06,CLI-1443,89,479933.72,223483.52,CC-101,RETAIL
90005714,11/03/2024,PRD-02,CLI-1641,228,1669756.47,8770637.37,CC-203,FOB
90045661,2024-12-27, prd-23 ,CLI-1988,150,9414202.27,4696565.83, cc-101 , retail 
90026469,2025-01-22,PRD-14,CLI-1684,171,13148418.44,6391763.73,CC-202,RETAIL
90006769,2021-04-09,prd-04,CLI-1012,40,383011.66,174166.95,cc-202,dist
90077226,22/07/2024,PRD-36,CLI-1036,132,21530233.63,9578769.88,CC-101,RETAIL
90027560,22-11-2022,PRD-15 ,CLI-1566,54,54597.28,442077.29,CC-203 ,FOB 
90007035,2021/09/08,prd-04,CLI-1529,136,1406068.44,657331.8,cc-101,dist
90014455,2021/08/06,prd-07,CLI-1681,136,107200.87,547326.81,cc-203,fob
90006298,18/08/2021,PRD-03,CLI-1655,209,3892360.19,1332173.21,CC-101,DIST
90009230,06/11/2024,PRD-04 ,CLI-1920,32,4427163.33,2274383.24,CC-101 ,RETAIL 
90037623,2021/08/16,PRD-21,CLI-1467,67,300037.03,147696.77,CC-101,RETAIL
90072192,06-06-2024,PRD-35,CLI-1892,77,13240424.49,6289158.7,CC-101,RETAIL
90078022,14/03/2025,prd-36,CLI-1347,58,11368079.38,5257129.01,cc-101,retail
90021585,2023-07-26,PRD-12,CLI-1468,32,31129.03,218693.59,CC-203,FOB
90003730,11/08/2024,PRD-01,CLI-1901,167,10812101.74,5228406.02,CC-101,DIST
90022434,27/10/2024,PRD-12,CLI-1471,213,11936153.93,5978720.38,CC-101,RETAIL
90034995,2024/02/09,PRD-18,CLI-1483,246,14928178.74,7224502.14,CC-202,RETAIL
90029031,2021/09/19,PRD-16,CLI-1859,256,1367109.3,624691.93,CC-202,HORECA
90010412,04-11-2023,PRD-05,CLI-1311,35,3618280.21,1447565.9,CC-202,RETAIL
90025274,11/02/2023,PRD-14,CLI-1038,173,2303714.53,1022424.3,CC-101,HORECA
90030600,06-06-2023,PRD-16,CLI-1769,118,2057028.51,918344.52,CC-202,DIST
90006050,26/04/2025, prd-02 ,CLI-1088,115,18007161.77,7178874.71, cc-202 , horeca 
90036467,2023/09/23,PRD-19,CLI-1862,179,9907175.17,3830018.68,CC-202,DIST
90036250,07/11/2022,PRD-19,CLI-1901,62,77221.39,615380.62,CC-203,FOB
90016412,17-08-2022, prd-09 ,CLI-1893,100,883660.94,442493.72, cc-202 , dist 
90029124,17-10-2021,PRD-16,CLI-1169,239,1299834.04,618758.84,CC-202,RETAIL
90022997,2025-08-04,PRD-12 ,CLI-1049,182,13218685.21,6242972.41,CC-101 ,HORECA 
90015862,14/09/2021, prd-09 ,CLI-1830,83,436365.6,212937.53, cc-101 , retail 
90040924,24-10-2025,PRD-21 ,CLI-1120,110,9325554.03,4670688.51,CC-101 ,DIST 
90002708,04-04-2023,PRD-01,CLI-1315,255,3643724.69,1799541.52,CC-202,DIST
90052093,2023-04-17,PRD-25,CLI-1850,168,1921393.5,951949.8,CC-101,DIST
90025623,2023/08/15,PRD-14 ,CLI-1052,68,1337006.99,657100.2,CC-101 ,RETAIL 
90059866,11/05/2021,PRD-29,CLI-1007,53,23879.02,101968.35,CC-203,FOB
90012802,14/11/2023,PRD-06,CLI-1616,96,2665924.84,1387590.36,CC-202,DIST
90058851,2023/05/07,PRD-28 ,CLI-1587,146,218049.98,2107695.29,CC-203 ,FOB 
90024226,02/06/2021,PRD-14,CLI-1749,254,1207051.84,568995.14,CC-202,HORECA
90073338,03/03/2021,PRD-36,CLI-1868,218,2438448.13,1059802.48,CC-202,RETAIL
90010714,07/12/2025, prd-05 ,CLI-1523,140,52869058.28,20814496.71, cc-202 , retail 
90034252,24-04-2022,PRD-18,CLI-1600,37,312259.26,160925.9,CC-202,HORECA
90068052,04-08-2022,PRD-34,CLI-1466,26,698252.09,291291.33,CC-101,HORECA
90076990,27/04/2024,PRD-36,CLI-1573,34,4812908.23,2166097.49,CC-101,HORECA
90052313,2023-05-24,PRD-25,CLI-1014,146,1873184.22,847258.59,CC-202,HORECA
90055001,2025-02-06,PRD-25,CLI-1523,78,4665468.87,2340577.45,CC-202,DIST
90016048,17-12-2021,PRD-09,CLI-1450,230,1506708.79,639651.51,CC-101,DIST
90032845,2025-11-10,PRD-16,CLI-1761,39,3557655.21,1807858.14,CC-202,HORECA
90039813,2024-06-05,PRD-21,CLI-1461,27,1552544.48,748680.52,CC-202,HORECA
90054984,07-02-2025,PRD-25,CLI-1835,93,6099824.99,2785413.94,CC-202,DIST
90033873,2021-06-12,prd-18,CLI-1832,230,1386658.06,659672.17,cc-101,retail
90044995,2024/04/11,PRD-23,CLI-1481,229,11361468.71,5564868.23,CC-101,RETAIL
90034016,09-09-2021,PRD-18,CLI-1279,156,1035405.15,485562.22,CC-202,DIST
90058882,07/07/2023,PRD-28,CLI-1042,165,424089.94,2611166.75,CC-203,FOB
90077559,2024/10/13,PRD-36,CLI-1072,171,28619991.24,13780768.54,CC-101,RETAIL
90062217,2023-12-21,PRD-29,CLI-1466,200,6076006.45,3086261.66,CC-101,RETAIL
90078463,2025/07/06, prd-36 ,CLI-1538,83,17042411.17,8602679.24, cc-101 , retail 
90059957,2021-06-07,PRD-29,CLI-1968,152,673291.73,304690.6,CC-202,RETAIL
90061590,01/04/2023,PRD-29,CLI-1153,42,35900.07,274013.55,CC-203,FOB
90030295,2023/01/09,PRD-16,CLI-1143,122,1425304.73,681957.25,CC-101,RETAIL
90003688,26-08-2024,PRD-01,CLI-1719,67,4217905.34,2201587.59,CC-202,DIST
90018139,2025/06/04, prd-09 ,CLI-1671,147,12824316.89,6340877.38, cc-101 , retail 
90006161,2025-08-27,PRD-02,CLI-1731,218,40092740.17,14709269.42,CC-101,DIST
90049175,2021/05/16,prd-25,CLI-1595,215,820000.8,384937.34,cc-202,horeca
90001298,04/06/2021, prd-01 ,CLI-1289,90,448225.7,213008.84, cc-101 , horeca 
90043525,2022-09-18,PRD-23,CLI-1267,160,1419911.54,643343.97,CC-101,HORECA
90054405,2024-10-23,PRD-25 ,CLI-1106,41,2266904.94,1070208.11,CC-101 ,HORECA 
90053362,01/02/2024,PRD-25,CLI-1851,109,3885737.16,1912605.34,CC-101,DIST
90046285,2025-08-18,PRD-23,CLI-1237,47,3490425.66,1742077.62,CC-202,HORECA
90037364,18-04-2021,PRD-21,CLI-1696,207,862928.88,411317.65,CC-202,HORECA
90043023,2022/04/04,PRD-23,CLI-1768,215,1382477.8,628416.72,CC-101,RETAIL
90069052,14-03-2024,PRD-34,CLI-1376,140,20094488.96,9345396.18,CC-101,DIST
90029707,2022/06/10,PRD-16,CLI-1410,147,1186095.41,531834.2,CC-101,HORECA
90046976,14-10-2021,PRD-24,CLI-1381,35,321662.66,122264.26,CC-202,HORECA
90023192,22-11-2025,PRD-12 ,CLI-1070,223,16593027.87,8266870.36,CC-101 ,RETAIL 
90065676,23-04-2024,PRD-31 ,CLI-1794,80,802700.27,3756058.13,CC-203 ,FOB 
90062891,2024/10/07,PRD-29,CLI-1739,249,15672976.18,7771945.36,CC-202,RETAIL
90029581,2022-04-20,PRD-16,CLI-1176,195,1339783.35,633079.46,CC-202,HORECA
90018915,2023/03/13,PRD-10 ,CLI-1441,63,1598213.07,623892.31,CC-101 ,RETAIL 
90051406,11/10/2022,PRD-25,CLI-1493,218,1600867.28,801949.68,CC-202,DIST
90054534,05/11/2024,PRD-25,CLI-1858,147,8203821.41,4270230.25,CC-101,HORECA
90004506,15/09/2025,PRD-01,CLI-1491,243,20522770.01,10458886.56,CC-202,RETAIL
90006095,2025/06/18,PRD-02,CLI-1526,252,44179964.12,16545233.1,CC-202,RETAIL
90006135,2025/07/19,PRD-02,CLI-1310,202,2544430.7,12869912.44,CC-203,FOB
90068437,2023-03-11,PRD-34,CLI-1931,228,8343764.96,3966844.34,CC-202,HORECA
90058702,12/11/2022,prd-28,CLI-1462,253,6103529.6,2506619.44,cc-101,dist
90021719,2023/09/04,PRD-12,CLI-1658,64,1213729.28,577297.08,CC-202,DIST
90069646,12/04/2025,PRD-34,CLI-1300,121,27256832.93,12843922.81,CC-101,RETAIL
90017864,23-12-2024, prd-09 ,CLI-1467,146,11244573.87,5627830.35, cc-101 , retail 
90064573,2024-10-15,PRD-30,CLI-1295,253,2203454.08,11962896.62,CC-203,FOB
90058274,16/05/2021,PRD-28,CLI-1115,144,103118.16,617274.96,CC-203,FOB
90053495,2024/03/18,PRD-25 ,CLI-1728,164,6828866.83,3289470.38,CC-202 ,RETAIL 
90045770,15/01/2025,PRD-23,CLI-1490,232,16378782.53,7482733.56,CC-101,HORECA
90048871,2021/03/03,PRD-25,CLI-1366,193,700762.74,313356.78,CC-101,HORECA
90076873,2024-03-15,PRD-36,CLI-1757,129,15291082.12,7816931.71,CC-101,DIST
90013659,2024/12/05,PRD-06,CLI-1464,155,11948810.79,6037431.43,CC-202,RETAIL
90052435,2023/07/21,PRD-25,CLI-1898,139,2008766.43,953470.23,CC-202,DIST
90051736,19-12-2022,PRD-25,CLI-1076,53,477783.95,220198.64,CC-202,RETAIL
90017995,2025/03/25,PRD-09,CLI-1872,214,18113241.34,8744053.39,CC-202,DIST
90005348,04-12-2022,prd-02,CLI-1069,186,3947378.53,1560503.93,cc-101,retail
90071205,2022-10-24,PRD-35,CLI-1719,113,3396993.93,1463501.31,CC-101,RETAIL
90020916,21-08-2022,prd-12,CLI-1574,205,1553832.53,718569.36,cc-202,retail
90070816,04-03-2022,PRD-35,CLI-1196,245,4720437.71,2043374.29,CC-202,DIST
90073062,26/10/2025, prd-35 ,CLI-1048,25,6428794.7,3031315.78, cc-202 , dist 
90064582,01/11/2024,prd-30,CLI-1115,221,28355222.18,10805890.28,cc-202,dist
90025518,27/07/2023,PRD-14,CLI-1449,37,48323.63,321194.48,CC-203,FOB
90062023,2023/10/15,PRD-29 ,CLI-1340,119,2798194.3,1240895.74,CC-101 ,RETAIL 
90038292,08-06-2022,PRD-21,CLI-1901,245,1740790.02,837899.57,CC-101,HORECA
90020922,24/08/2022, prd-12 ,CLI-1772,222,1627355.66,786190.14, cc-101 , retail 
90030246,26/01/2023,PRD-16,CLI-1258,152,1721415.21,823327.85,CC-101,RETAIL
90011088,09-07-2021, prd-06 ,CLI-1703,162,817111.73,406912.26, cc-202 , horeca 
90023268,09-12-2025,prd-12,CLI-1722,250,19432795.51,9700027.12,cc-202,horeca
90048227,2024/11/01,PRD-24,CLI-1817,156,18146528.3,7361744.72,CC-101,HORECA
90078066,07/03/2025,PRD-36,CLI-1811,202,40161604.41,18706460.76,CC-202,HORECA
90021684,16-09-2023,PRD-12 ,CLI-1981,57,1022735.13,512080.27,CC-202 ,HORECA 
90076905,2024-03-02,PRD-36,CLI-1218,90,11380455.51,5256618.65,CC-202,DIST
90003725,2024-08-15,PRD-01,CLI-1885,68,4301995.59,2190292.06,CC-101,RETAIL
90022129,2024-05-22,PRD-12,CLI-1789,140,6479455.35,3188167.52,CC-202,HORECA
90076505,2023-11-02, prd-36 ,CLI-1932,124,8891931.83,3882854.07, cc-202 , dist 
90062216,17-12-2023, prd-29 ,CLI-1738,140,4292649.12,2058022.57, cc-101 , retail 
90038041,2022-02-08,PRD-21,CLI-1166,109,597960.29,290546.65,CC-202,DIST
90028151,2024/11/16,PRD-15,CLI-1952,188,27377006.56,10201899.25,CC-202,RETAIL
90044043,2023/04/19,PRD-23,CLI-1164,110,1385196.59,664984.27,CC-101,RETAIL
90039087,2023/07/06,PRD-21,CLI-1730,240,3835707.33,1851641.23,CC-202,HORECA
90019767,2025/12/07, prd-11 ,CLI-1858,224,6524846.7,28014615.08, cc-203 , fob 
90037520,01-07-2021,prd-21,CLI-1626,154,747892.09,328151.59,cc-101,retail
90033434,02/12/2023,PRD-17,CLI-1919,139,9003027.12,3639258.82,CC-101,HORECA
90025465,2023-06-21, prd-14 ,CLI-1628,78,1373815.0,633002.47, cc-101 , horeca 
90074055,2021/09/08,PRD-36,CLI-1063,89,9057.43,511237.93,CC-203,FOB
90061286,11/11/2022,PRD-29,CLI-1723,177,1705918.63,810641.42,CC-202,DIST
90052930,19/10/2023,PRD-25,CLI-1446,23,467232.96,216935.14,CC-202,RETAIL
90046926,19/09/2021, prd-24 ,CLI-1077,239,2057624.79,780384.29, cc-202 , retail 
90014376,14-01-2021,PRD-07,CLI-1564,185,1623006.05,593669.19,CC-101,RETAIL
90073173,2025-12-21,PRD-35,CLI-1273,225,58398122.92,28419880.93,CC-202,HORECA
90008143,2023/05/07,PRD-04,CLI-1726,187,5849562.45,2833204.42,CC-101,RETAIL
90068340,05-12-2022,PRD-34,CLI-1344,43,1418775.85,595489.12,CC-202,RETAIL
90017365,2024-03-26,PRD-09,CLI-1879,238,12548884.2,6319216.56,CC-101,HORECA
90067792,25-02-2022,PRD-34,CLI-1685,155,2659625.23,1204190.38,CC-101,HORECA
90056696,15-11-2023,PRD-26,CLI-1427,85,199400.23,1426774.22,CC-203,FOB
90051903,2023/02/24,PRD-25,CLI-1170,244,2397226.27,1223542.61,CC-101,HORECA
90054698,21/12/2024,prd-25,CLI-1556,157,556601.45,4430586.07,cc-203,fob
90056608,16-04-2023,PRD-26,CLI-1523,79,1755644.23,682654.86,CC-101,RETAIL
90059474,19/08/2025,PRD-28,CLI-1536,31,6334164.63,2422367.75,CC-101,HORECA
90055423,2025/06/23,PRD-25,CLI-1918,69,4780695.09,2231375.8,CC-101,RETAIL
90034491,2022/11/22,PRD-18,CLI-1953,62,844947.66,402832.36,CC-101,RETAIL
90074996,07-07-2022,PRD-36,CLI-1363,237,30943.26,2255314.0,CC-203,FOB
90069494,15/12/2024,PRD-34,CLI-1704,190,39554133.66,18200076.69,CC-202,HORECA
90068138,17/09/2022,prd-34,CLI-1442,186,5056683.91,2271938.15,cc-202,retail
90049373,2021-07-09,PRD-25,CLI-1786,177,729592.86,332086.87,CC-202,RETAIL
90005296,02-10-2022,PRD-02,CLI-1186,164,3256052.41,1245061.78,CC-202,HORECA
90075990,23/06/2023,PRD-36,CLI-1277,78,3366333.78,1454653.27,CC-202,HORECA
90045012,25-04-2024, prd-23 ,CLI-1643,100,4963424.36,2489095.17, cc-202 , dist 
90042012,13-04-2021,PRD-23,CLI-1653,51,204607.89,95832.95,CC-202,DIST
90070210,09/03/2021,prd-35,CLI-1483,39,471809.31,215426.21,cc-202,horeca
90075630,26/01/2023,PRD-36,CLI-1051,179,5417213.27,2439576.72,CC-101,HORECA
90013370,27/08/2024,prd-06,CLI-1112,96,6973938.7,3400627.54,cc-101,horeca
90064860,07-05-2021,PRD-31,CLI-1789,228,2169443.64,827129.71,CC-101,RETAIL
90021190,22/12/2022,PRD-12 ,CLI-1373,144,1384553.54,623986.52,CC-101 ,HORECA 
90014614,25/07/2022,PRD-07,CLI-1764,95,1782610.42,639383.57,CC-202,RETAIL
90012448,21-06-2023,PRD-06,CLI-1367,25,431762.07,228450.7,CC-202,RETAIL
90040947,2025/11/27,PRD-21,CLI-1147,172,14499448.88,7592465.28,CC-202,RETAIL
90059530,27/10/2025,PRD-28,CLI-1456,163,34673841.13,13900207.6,CC-101,HORECA
90078813,2025-10-06,prd-36,CLI-1426,245,51756629.59,26990830.77,cc-101,retail
90026596,17-05-2025,PRD-14,CLI-1737,255,21151605.23,10450989.96,CC-202,RETAIL
90025190,22/12/2022, prd-14 ,CLI-1680,23,252070.19,122643.77, cc-202 , retail 
90058749,2023-01-02,PRD-28,CLI-1238,62,1746909.49,681775.12,CC-101,DIST
90001076,09-02-2021,PRD-01,CLI-1461,149,660863.66,295468.06,CC-202,HORECA
90056401,2021-08-24,PRD-26,CLI-1484,171,134691.82,504877.53,CC-203,FOB
90033554,13/10/2024,PRD-17,CLI-1020,61,8491566.17,3205618.87,CC-202,HORECA
90010146,04/12/2021,PRD-05,CLI-1519,92,1998007.11,765892.55,CC-101,HORECA
90046431,2025/09/24, prd-23 ,CLI-1311,33,211961.34,1273199.83, cc-203 , fob 
90008924,03-07-2024,PRD-04,CLI-1166,147,18656074.14,9139789.65,CC-202,RETAIL
90063796,07-10-2025,PRD-29,CLI-1809,175,13703861.09,6963492.38,CC-101,RETAIL
90060714,04/04/2022,PRD-29,CLI-1881,210,1285164.49,637287.14,CC-101,RETAIL
90055134,18/04/2025,PRD-25,CLI-1735,164,10913170.83,5347841.69,CC-101,RETAIL
90069562,02/02/2025,PRD-34,CLI-1581,208,42621467.88,20503715.67,CC-202,RETAIL
90069778,14/07/2025,PRD-34,CLI-1963,24,5972026.0,2775882.45,CC-202,HORECA
90036775,2024/10/19,PRD-19,CLI-1443,226,38221630.51,15262062.54,CC-202,HORECA
90076102,10/07/2023,PRD-36 ,CLI-1041,70,3097220.81,1410428.62,CC-202 ,RETAIL 
90077943,2025/02/16,PRD-36,CLI-1316,206,39355584.08,18300818.14,CC-101,DIST
90024223,2021/06/25,PRD-14,CLI-1988,190,912732.17,430834.18,CC-202,HORECA
90018402,02/11/2025,PRD-09,CLI-1660,201,19639363.6,9552900.86,CC-202,HORECA
90003713,2024-08-10,PRD-01,CLI-1986,140,476815.11,4581708.56,CC-203,FOB
90064647,2025/05/25, prd-30 ,CLI-1982,51,7502410.22,2869634.24, cc-202 , retail 
90015915,2021/10/19,PRD-09,CLI-1578,77,420122.47,208515.15,CC-101,HORECA
90032798,03/10/2025,PRD-16,CLI-1973,158,808246.01,6823623.16,CC-203,FOB
90014996,09-09-2024,PRD-07,CLI-1176,42,6051287.07,2349901.93,CC-202,RETAIL
90023168,08-11-2025,PRD-12,CLI-1067,106,7992447.23,4057507.09,CC-202,RETAIL
90001374,10/07/2021,PRD-01,CLI-1299,259,1309953.21,623682.71,CC-202,RETAIL
90046650,22/12/2025,PRD-23,CLI-1423,250,21219300.53,10371232.45,CC-202,HORECA
90053508,26-03-2024,prd-25,CLI-1959,239,9817678.2,4616210.79,cc-101,retail
90028441,2025-12-05,prd-15,CLI-1014,238,47285956.01,17259723.2,cc-101,dist
90026708,10-07-2025, prd-14 ,CLI-1775,137,11023678.62,5621067.58, cc-202 , retail 
90074505,2022-02-08,PRD-36,CLI-1830,82,1322669.73,576040.04,CC-101,HORECA
90032772,13-10-2025,PRD-16,CLI-1271,42,3860461.88,1823411.23,CC-101,HORECA
90045520,10-10-2024,PRD-23,CLI-1703,35,136990.3,1030362.73,CC-203,FOB
90035324,16-12-2024,PRD-18,CLI-1314,48,200889.91,2190803.01,CC-203,FOB
90057103,2021/06/21,PRD-27,CLI-1639,159,1048158.67,432780.72,CC-101,HORECA
90047958,14/03/2024,PRD-24,CLI-1660,244,20756628.77,8616906.69,CC-202,RETAIL
90021988,02-02-2024,PRD-12,CLI-1779,100,4177998.0,1909045.82,CC-101,RETAIL
90023947,2025/12/24, prd-13 ,CLI-1960,102,16782103.78,6193544.15, cc-101 , dist 
90064922,08/08/2021, prd-31 ,CLI-1928,186,1899451.01,701195.6, cc-101 , horeca 
90039083,2023/07/09, prd-21 ,CLI-1455,132,2213886.2,1087201.42, cc-101 , dist 
90057842,20/08/2024,PRD-27,CLI-1296,257,948482.77,10169993.94,CC-203,FOB
90049243,2021/06/22,PRD-25,CLI-1516,186,727459.83,323470.63,CC-101,RETAIL
