VBELN,FKDAT,MATNR,KUNNR,FKIMG,NETWR,WAVWR,VKBUR,INCO1
90024517,2025-05-23,PRD-30,CLI-1236,149,1410610.95,8573209.48,CC-203,FOB
90013325,2024-05-23,PRD-15 ,CLI-1400,73,8317995.9,3342029.02,CC-202 ,RETAIL 
90024009,2022-08-18,PRD-30,CLI-1811,148,2188640.25,889667.57,CC-101,DIST
90017072,11-10-2021, prd-21 ,CLI-1080,226,1114250.0,532592.77, cc-101 , dist 
90004943,2025/08/23,PRD-05,CLI-1561,147,2604254.61,19618840.47,CC-203,FOB
90021264,13-07-2021,PRD-26,CLI-1521,46,38010.42,131218.96,CC-203,FOB
90019388,26-10-2025,PRD-23,CLI-1217,33,2686352.15,1315033.79,CC-101,RETAIL
90014523,2024/03/05,PRD-17,CLI-1842,255,24901010.16,9844578.59,CC-202,HORECA
90017625,2024-07-21,PRD-21,CLI-1883,213,12767464.18,5936544.75,CC-202,DIST
90014575,2024/07/20, prd-17 ,CLI-1824,88,10199127.68,4218675.36, cc-101 , horeca 
90023021,2022-01-14,PRD-29,CLI-1956,215,1121647.45,534195.39,CC-202,RETAIL
90013960,04-11-2024,PRD-16,CLI-1926,236,15616924.99,7914381.67,CC-202,RETAIL
90020646,11/03/2022,PRD-25,CLI-1188,30,156076.89,75335.26,CC-101,DIST
90027527,2025/07/04,PRD-33,CLI-1579,99,17704787.45,6750457.06,CC-101,HORECA
90013098,07/05/2022,PRD-15,CLI-1418,168,2396810.82,937590.7,CC-202,RETAIL
90002687,2021/09/11,PRD-03,CLI-1766,29,559532.17,182085.56,CC-101,HORECA
90017337,2023-02-04,PRD-21,CLI-1915,69,816457.98,386679.33,CC-101,HORECA
90010517,2022-06-18,PRD-12 ,CLI-1558,240,1596369.44,734418.75,CC-101 ,DIST 
90026106,11/09/2023,PRD-32,CLI-1081,242,653650.65,4331092.42,CC-203,FOB
90001053,2021-08-08,PRD-01 ,CLI-1949,153,808328.2,364041.0,CC-101 ,RETAIL 
90006720,22-10-2021,prd-08,CLI-1613,124,246421.84,899709.4,cc-203,fob
90010850,15/01/2025,prd-12,CLI-1314,237,14433889.35,7302474.33,cc-202,horeca
90027165,2023-10-08,PRD-33,CLI-1382,208,10802157.61,3829724.43,CC-202,RETAIL
90005041,2021-04-03,PRD-06,CLI-1894,180,949710.22,407816.97,CC-101,HORECA
90021765,2025-08-19,PRD-26,CLI-1522,134,19101015.71,7003138.86,CC-101,HORECA
90025796,10-04-2022,PRD-32,CLI-1689,39,560325.49,215965.12,CC-202,RETAIL
90010546,27/08/2022,PRD-12,CLI-1546,169,1225384.93,576896.14,CC-101,HORECA
90008151,2023/07/22, prd-09 ,CLI-1987,77,1415826.8,670019.48, cc-202 , retail 
90013780,04-07-2023,PRD-16 ,CLI-1542,184,3442206.73,1562951.08,CC-101 ,RETAIL 
90028849,2023-10-22,PRD-35,CLI-1221,83,5701418.65,2530668.37,CC-202,HORECA
90001912,26-12-2022,PRD-02,CLI-1535,250,5042883.09,2090438.48,CC-101,DIST
90009764,03-04-2022,PRD-11,CLI-1032,156,4341372.84,1383235.38,CC-101,RETAIL
90005613,2024-06-23,PRD-06,CLI-1431,92,5781168.36,3072191.56,CC-202,RETAIL
90029460,13-11-2021,PRD-36,CLI-1511,150,2103841.71,923654.66,CC-101,DIST
90011519,2023/06/05,PRD-13,CLI-1125,196,365116.16,2054410.45,CC-203,FOB
90018504,24-09-2024,PRD-22,CLI-1590,199,1440933.71,9492657.24,CC-203,FOB
90011777,2024-10-13,PRD-13,CLI-1909,126,13876832.33,5492352.59,CC-101,RETAIL
90026124,21-10-2023,prd-32,CLI-1057,190,9360667.43,3535162.16,cc-202,retail
90020708,23-09-2022,PRD-25,CLI-1489,153,1132567.07,540213.51,CC-202,RETAIL
90019554,13/08/2021,PRD-24,CLI-1439,142,85661.0,445995.89,CC-203,FOB
90025596,11-05-2021,PRD-32,CLI-1964,129,108692.69,462566.14,CC-203,FOB
90020583,2021/10/24,PRD-25,CLI-1569,214,961446.75,427632.41,CC-202,HORECA
90014594,21/09/2024,PRD-17,CLI-1704,53,433782.43,2721087.64,CC-203,FOB
90021453,2023-02-13,PRD-26,CLI-1240,175,3678471.92,1267325.4,CC-202,RETAIL
90013810,11/10/2023,PRD-16,CLI-1418,127,3036888.47,1439078.23,CC-101,RETAIL
90022162,13/01/2024,prd-27,CLI-1320,213,10702048.18,5279377.69,cc-101,retail
90023274,04/07/2023,PRD-29,CLI-1246,119,1909886.02,896059.16,CC-101,DIST
90020741,2022-11-10,prd-25,CLI-1976,191,1591998.54,747530.56,cc-202,dist
90029121,2025-02-18,PRD-35,CLI-1355,26,5806329.08,2510887.98,CC-101,RETAIL
90022031,2022/11/17,PRD-27,CLI-1654,29,367275.07,176506.65,CC-202,RETAIL
90013021,2021-09-10,PRD-15,CLI-1208,232,2320345.2,893726.99,CC-101,RETAIL
90015599,2022/04/23,PRD-19,CLI-1431,178,3114665.99,1170132.22,CC-202,RETAIL
90019933,2023-06-23,PRD-24,CLI-1983,85,2380232.61,912191.99,CC-101,HORECA
90014366,11/01/2023, prd-17 ,CLI-1545,143,160967.97,1240452.19, cc-203 , fob 
90016336,27-06-2022,PRD-20,CLI-1009,98,222669.22,1226553.29,CC-203,FOB
90009079,2023/05/03,prd-10,CLI-1249,106,3449817.98,1279888.62,cc-101,horeca
90028418,08/08/2021,PRD-35 ,CLI-1211,237,3375939.61,1478439.94,CC-101 ,RETAIL 
90007100,23-10-2023,PRD-08,CLI-1583,221,1870964.55,7470594.17,CC-203,FOB
90014814,19/06/2021,PRD-18,CLI-1426,47,291204.58,137361.25,CC-202,HORECA
90011585,2023-10-19,prd-13,CLI-1609,40,1569764.31,613250.31,cc-202,retail
90018646,01/08/2025,PRD-22,CLI-1323,179,27726586.12,11149217.93,CC-202,DIST
90008350,11/06/2024,PRD-09,CLI-1137,254,15656884.24,7754679.96,CC-202,RETAIL
90025783,2022/03/23,PRD-32,CLI-1483,88,1183266.29,447141.94,CC-101,RETAIL
90020032,16-10-2023,PRD-24,CLI-1502,133,349434.68,2090787.88,CC-203,FOB
90029975,2024/09/07, prd-36 ,CLI-1396,172,29274278.26,13661887.19, cc-101 , dist 
90006565,2021-01-26,PRD-08 ,CLI-1997,176,433024.21,945035.01,CC-203 ,FOB 
90027228,20-02-2024,PRD-33,CLI-1990,174,1545265.76,6298151.25,CC-203,FOB
90017023,2021/08/04,PRD-21,CLI-1936,177,783628.06,399204.51,CC-101,RETAIL
90025992,24-03-2023,PRD-32,CLI-1998,173,4683308.58,1891976.48,CC-101,HORECA
90022140,12-11-2023,PRD-27,CLI-1526,82,2810259.02,1279935.8,CC-101,RETAIL
90017114,10/01/2022,PRD-21,CLI-1398,236,97394.0,631667.76,CC-203,FOB
90007917,2022-08-17,prd-09,CLI-1200,193,1739990.69,852281.76,cc-101,retail
90008368,22-07-2024,PRD-09,CLI-1501,41,2756034.97,1330647.95,CC-202,HORECA
90004330,15/11/2021,PRD-05,CLI-1351,253,5293500.23,2129116.9,CC-202,DIST
90023699,2025/11/03,PRD-29 ,CLI-1748,112,9463363.03,4745116.22,CC-101 ,DIST 
90008521,2025-05-05,PRD-09,CLI-1112,250,20547145.28,10551352.33,CC-202,HORECA
90008459,2024/12/12, prd-09 ,CLI-1060,160,11752865.83,5972665.34, cc-101 , dist 
90010667,2023/08/20,PRD-12,CLI-1607,147,2384210.07,1156129.85,CC-101,DIST
90013879,2024/04/02,PRD-16,CLI-1544,255,14307076.53,6691471.29,CC-202,RETAIL
90027608,17-01-2021,prd-34,CLI-1252,237,20074.43,1212155.97,cc-203,fob
90025889,2022-09-04,PRD-32,CLI-1796,221,4113372.89,1638038.54,CC-202,HORECA
90017896,12-10-2025,PRD-21,CLI-1425,92,7742254.4,3895277.46,CC-202,HORECA
90018630,16/07/2025,PRD-22,CLI-1726,245,36732596.94,15343343.22,CC-202,HORECA
90005442,15/07/2023,PRD-06,CLI-1757,142,2960268.77,1292556.61,CC-202,DIST
90010413,2021-06-17,PRD-12 ,CLI-1322,35,136471.66,64703.76,CC-202 ,RETAIL 
90013011,2021/08/07,PRD-15,CLI-1896,170,1563527.64,661276.22,CC-202,HORECA
90011933,2025-08-06,PRD-13,CLI-1153,92,973631.93,5103557.52,CC-203,FOB
90013893,2024-05-25, prd-16 ,CLI-1887,173,9539355.49,4949274.16, cc-202 , retail 
90016121,2021-04-19,prd-20,CLI-1397,44,74931.17,302090.03,cc-203,fob
90013671,2022/07/03,prd-16,CLI-1223,147,1160826.96,597089.84,cc-202,dist
90026193,2024-01-09,PRD-32,CLI-1207,104,8856042.51,3393515.53,CC-101,RETAIL
90008120,11-06-2023,prd-09,CLI-1793,197,3332000.18,1651743.14,cc-202,dist
90012153,2021-10-01,PRD-14,CLI-1589,55,293950.03,146491.41,CC-202,HORECA
90003206,25/06/2024,prd-03,CLI-1903,190,4205004.15,14322502.91,cc-203,fob
90007480,22-09-2025, prd-08 ,CLI-1400,208,82764636.94,26108863.32, cc-101 , dist 
90004125,2025-08-06, prd-04 ,CLI-1682,113,20423166.94,9885849.53, cc-202 , dist 
90013766,27/05/2023,PRD-16,CLI-1614,109,1612655.69,836840.34,CC-101,HORECA
90018086,14/12/2021,PRD-22,CLI-1848,190,133191.44,747882.18,CC-203,FOB
90027264,09-04-2024,PRD-33,CLI-1015,53,6024232.64,2322672.04,CC-101,RETAIL
90001359,2024/05/06,PRD-01,CLI-1883,32,1898937.75,901864.38,CC-202,DIST
90026260,11-05-2024,PRD-32 ,CLI-1662,117,14070746.0,5576517.46,CC-101 ,HORECA 
90006195,2022/11/21,prd-07,CLI-1976,111,2482937.42,967456.4,cc-202,horeca
90009062,20/03/2023,PRD-10,CLI-1701,177,4769237.05,1844369.76,CC-101,RETAIL
90026201,2024-02-16,prd-32,CLI-1028,242,24049117.21,8801456.78,cc-202,horeca
90007009,2023-05-08,PRD-08,CLI-1768,73,355296.67,1517699.85,CC-203,FOB
90018296,12-03-2023,PRD-22,CLI-1995,62,1524804.8,563031.31,CC-101,RETAIL
90013292,02-01-2024,PRD-15,CLI-1235,103,8602509.25,3328173.38,CC-101,RETAIL
90014108,08-04-2021,PRD-17,CLI-1076,169,110190.64,544827.32,CC-203,FOB
90012534,15/10/2023,PRD-14,CLI-1615,111,2952956.31,1298977.68,CC-202,DIST
90013215,2023/04/12,PRD-15,CLI-1088,24,695828.68,267084.87,CC-101,RETAIL
90028140,05-10-2024,prd-34,CLI-1545,254,45855393.34,22738786.86,cc-101,horeca
90017329,2023-01-01,PRD-21 ,CLI-1976,234,2493730.58,1190456.9,CC-101 ,HORECA 
90028787,2023/07/04, prd-35 ,CLI-1774,21,1072829.99,469028.64, cc-101 , dist 
90020287,2025/02/20,PRD-24,CLI-1544,198,27300853.64,10226467.41,CC-101,DIST
90029650,25/11/2022,PRD-36,CLI-1840,98,2691266.5,1152420.88,CC-202,DIST
90018915,2022/07/05,PRD-23 ,CLI-1218,234,1738821.4,824779.33,CC-101 ,RETAIL 
90013253,2023-08-24,PRD-15,CLI-1925,191,7029958.91,2904598.53,CC-202,DIST
90009405,2025-03-03, prd-10 ,CLI-1765,184,30242052.27,11330782.31, cc-101 , retail 
90019240,08-11-2024,PRD-23 ,CLI-1976,235,14750524.59,7381537.08,CC-202 ,RETAIL 
90003296,02-01-2025,PRD-03,CLI-1943,248,3827611.33,24716885.62,CC-203,FOB
90012582,09/01/2024,PRD-14,CLI-1583,80,3401130.2,1596698.21,CC-101,HORECA
90014900,01-12-2021,PRD-18,CLI-1111,103,723527.21,357058.69,CC-202,DIST
90011350,02/08/2022,PRD-13,CLI-1207,28,27611.53,156183.95,CC-203,FOB
90012913,2025-10-06,PRD-14,CLI-1822,119,10522101.06,5362215.46,CC-101,HORECA
90013580,12-07-2021,prd-16,CLI-1380,110,41976.9,257887.34,cc-203,fob
90026900,23-05-2022,PRD-33,CLI-1899,63,942864.19,352609.47,CC-202,RETAIL
90023539,2024/11/25,PRD-29,CLI-1101,93,6081931.15,3006318.05,CC-101,DIST
90003558,17/09/2021,PRD-04,CLI-1963,135,1414880.81,679097.53,CC-202,RETAIL
90003063,2023/08/27,PRD-03,CLI-1770,135,1071971.53,3341853.18,CC-203,FOB
90027056,01-04-2023,PRD-33,CLI-1270,89,2723977.11,1038405.42,CC-202,RETAIL
90019770,03/08/2022,PRD-24,CLI-1867,111,1657586.66,651997.66,CC-202,RETAIL
90026058,24/06/2023,PRD-32,CLI-1862,56,1921462.19,745922.07,CC-101,HORECA
90003154,08/01/2024,PRD-03,CLI-1721,251,40144053.1,13667836.99,CC-202,DIST
90002320,25-10-2024,PRD-02,CLI-1925,256,2057927.28,13941381.78,CC-203,FOB
90019217,2024-09-05, prd-23 ,CLI-1631,183,10136200.14,5118126.27, cc-202 , horeca 
90019425,2021-01-17,prd-24,CLI-1584,218,1451556.59,557835.23,cc-101,retail
90005025,2021-03-07,PRD-06,CLI-1432,67,340983.42,151711.15,CC-101,DIST
90006103,2022/02/27,PRD-07,CLI-1342,71,932311.55,364489.6,CC-101,HORECA
90028268,09-08-2025,PRD-34,CLI-1338,191,43596806.62,21124731.33,CC-202,HORECA
90015181,2023-10-02,PRD-18,CLI-1153,239,7794130.65,3420404.29,CC-101,DIST
90001301,2023-10-15,PRD-01,CLI-1563,74,1720183.22,876135.05,CC-101,RETAIL
90020921,2024-03-21,PRD-25,CLI-1541,88,3561747.26,1719352.64,CC-101,HORECA
90012446,14/05/2023,prd-14,CLI-1820,160,2692748.92,1245622.1,cc-101,horeca
90016030,16/08/2025,prd-19,CLI-1927,252,56555227.0,21323492.42,cc-101,retail
90018014,18/07/2021,PRD-22,CLI-1376,201,196213.04,667077.58,CC-203,FOB
90007319,2024/11/27,PRD-08 ,CLI-1354,44,796241.81,4512086.36,CC-203 ,FOB 
90005335,2022/12/13, prd-06 ,CLI-1926,121,1429467.16,690570.12, cc-101 , dist 
90007467,2025/08/24,PRD-08,CLI-1545,245,5719755.98,30317215.99,CC-203,FOB
90005398,19/04/2023,PRD-06,CLI-1552,143,2291668.03,1097986.85,CC-101,RETAIL
90029917,2024-05-19,PRD-36,CLI-1628,167,24354330.63,10894021.06,CC-202,HORECA
90026759,2021/08/17,PRD-33,CLI-1298,24,250861.14,91865.98,CC-202,RETAIL
90011199,2021/11/12,PRD-13,CLI-1765,243,1944993.18,808393.77,CC-101,RETAIL
90012983,2021/05/10,PRD-15,CLI-1551,234,2067447.68,808693.55,CC-101,DIST
90013170,20/11/2022,PRD-15,CLI-1861,80,1631753.52,640953.88,CC-101,HORECA
90010464,24-10-2021,PRD-12,CLI-1784,151,669726.44,323867.96,CC-202,RETAIL
90013251,2023/08/23,prd-15,CLI-1918,56,2273881.7,815357.39,cc-101,horeca
90006171,2022/09/12, prd-07 ,CLI-1994,151,3066489.0,1158566.71, cc-101 , retail 
90003896,17-02-2024,PRD-04,CLI-1655,168,15516743.05,7250221.01,CC-202,HORECA
90003464,07-01-2021,PRD-04,CLI-1645,106,874480.74,400909.48,CC-101,DIST
90010372,01-02-2021,PRD-12,CLI-1362,197,702590.81,324960.6,CC-101,HORECA
90011098,10/07/2021,PRD-13,CLI-1097,176,1397174.1,528176.5,CC-202,HORECA
90016127,2021/04/03,PRD-20,CLI-1253,214,377679.29,1527050.24,CC-203,FOB
90024048,07-10-2022,PRD-30,CLI-1957,208,288972.38,1394211.49,CC-203,FOB
90027822,14/07/2022,PRD-34,CLI-1641,168,3834238.66,1813956.08,CC-101,RETAIL
90008203,2023/10/10,PRD-09 ,CLI-1741,168,4178061.88,2011851.11,CC-202 ,HORECA 
90023311,2023/10/12,PRD-29,CLI-1251,205,4254037.68,2163651.33,CC-202,HORECA
90012123,2021/08/12,PRD-14,CLI-1203,141,687645.14,334863.9,CC-202,RETAIL
90023890,12/12/2021,PRD-30,CLI-1621,80,65854.79,294397.32,CC-203,FOB
90028532,26-04-2022,prd-35,CLI-1182,197,3919727.46,1811739.77,cc-101,horeca
90017304,18-11-2022,prd-21,CLI-1545,29,281342.38,134510.49,cc-202,horeca
90018995,2023/01/25,PRD-23,CLI-1465,36,373103.61,184597.04,CC-101,RETAIL
90025037,2023-02-02,PRD-31,CLI-1639,80,2126453.93,782528.67,CC-101,DIST
90010924,04-07-2025,PRD-12,CLI-1822,242,1466498.43,8096364.99,CC-203,FOB
90026933,2022-07-10,PRD-33,CLI-1771,205,3542805.88,1308687.25,CC-202,RETAIL
90026283,2024/07/21,PRD-32,CLI-1925,37,271153.0,1893568.63,CC-203,FOB
90024860,07-03-2022, prd-31 ,CLI-1908,79,1052581.44,403518.61, cc-101 , horeca 
90003029,2023-05-14,PRD-03 ,CLI-1352,165,10401364.07,3302862.58,CC-101 ,RETAIL 
90029526,26/05/2022,prd-36,CLI-1902,72,1365827.12,598350.05,cc-202,retail
90029077,2024-11-06,PRD-35,CLI-1168,69,12924454.54,6408494.3,CC-202,HORECA
90008383,2024/08/03,PRD-09,CLI-1938,170,11635469.36,5744345.08,CC-202,DIST
90012843,2025/07/05,PRD-14,CLI-1153,71,6258164.03,3076884.76,CC-202,DIST
90006082,07/11/2021,PRD-07,CLI-1160,200,169331.98,899630.85,CC-203,FOB
90008789,2021-09-08, prd-10 ,CLI-1558,50,499511.51,198852.77, cc-202 , retail 
90009621,2021-06-16,PRD-11,CLI-1194,256,562504.64,1617522.01,CC-203,FOB
90008456,19-12-2024,prd-09,CLI-1585,163,12609469.21,5877166.23,cc-202,dist
90016723,2024/09/20,prd-20,CLI-1174,169,61606912.11,18787937.42,cc-202,dist
90007671,2021/08/08,PRD-09,CLI-1513,156,816775.72,395440.08,CC-202,HORECA
90013023,2021/09/19,PRD-15,CLI-1875,188,160002.88,720585.03,CC-203,FOB
90027021,2023-01-09,PRD-33,CLI-1119,43,995791.95,406672.93,CC-202,HORECA
90026651,2021/01/06,PRD-33,CLI-1182,86,674604.69,256335.77,CC-202,RETAIL
90008110,12/05/2023,PRD-09,CLI-1508,201,3306568.15,1595920.44,CC-202,DIST
90003554,16/08/2021,PRD-04,CLI-1493,76,786767.01,373347.2,CC-202,RETAIL
90004731,2024/05/22,PRD-05,CLI-1029,108,25088428.77,9518971.51,CC-101,RETAIL
90027523,2025/07/26,PRD-33,CLI-1987,135,2001196.23,9162496.11,CC-203,FOB
90019248,17-11-2024,PRD-23,CLI-1028,183,11865675.55,5950083.56,CC-101,RETAIL
90009947,2023/06/11,prd-11,CLI-1487,99,400166.33,2151170.27,cc-203,fob
90024622,20/11/2025,PRD-30 ,CLI-1857,111,19025228.58,7157071.78,CC-202 ,HORECA 
90002770,03/02/2022,PRD-03,CLI-1744,174,340882.13,1351429.78,CC-203,FOB
90013859,2024/01/01,PRD-16,CLI-1708,105,4094714.9,2137969.14,CC-101,HORECA
90008719,2021/04/14,PRD-10,CLI-1658,230,2074472.03,760328.59,CC-202,DIST
90007434,01/07/2025,prd-08,CLI-1249,75,29523960.25,9166536.28,cc-101,retail
90015507,2021/06/08,PRD-19,CLI-1334,191,2335188.47,880950.9,CC-202,HORECA
90026168,13-11-2023,PRD-32,CLI-1058,238,13435499.33,5097226.24,CC-202,HORECA
90028796,01-07-2023,PRD-35,CLI-1846,186,8742940.09,4265026.01,CC-101,RETAIL
90023083,2022/05/19,PRD-29,CLI-1752,207,1329196.88,686241.4,CC-101,RETAIL
90020997,2024-08-07,PRD-25,CLI-1975,54,2848725.86,1406992.38,CC-202,RETAIL
90019832,02-11-2022,PRD-24,CLI-1664,144,2555436.28,993967.14,CC-202,HORECA
90007176,16-02-2024,PRD-08 ,CLI-1954,191,38137699.89,12037653.46,CC-202 ,DIST 
90015570,11/12/2021,PRD-19,CLI-1283,213,149994.16,1107820.66,CC-203,FOB
90016938,23/03/2021,PRD-21,CLI-1544,224,936890.87,418403.43,CC-101,RETAIL
90008447,2024/11/26,PRD-09,CLI-1313,229,16243427.82,8438976.12,CC-101,RETAIL
90027928,25-05-2023,PRD-34,CLI-1586,48,2010549.43,941699.92,CC-101,RETAIL
90005800,08-04-2025,PRD-06,CLI-1625,78,7132334.6,3435062.59,CC-101,DIST
90028797,2023-08-17,PRD-35,CLI-1422,193,10533630.69,4791077.46,CC-101,RETAIL
90003291,2024/12/06,PRD-03,CLI-1156,55,1346619.76,5437915.39,CC-203,FOB
90022581,2023-05-05,PRD-28 ,CLI-1264,62,2320771.27,876676.55,CC-101 ,RETAIL 
90015397,2025-07-02,PRD-18,CLI-1698,90,9965290.07,4549439.92,CC-101,DIST
90006745,2021-11-27,PRD-08,CLI-1892,114,2565222.01,842447.35,CC-202,RETAIL
90008794,24/09/2021,PRD-10,CLI-1025,72,70206.15,282882.22,CC-203,FOB
90020175,2024/07/02,PRD-24,CLI-1903,189,20817413.15,8164837.2,CC-101,RETAIL
90012465,2023-06-02,PRD-14,CLI-1647,82,1454649.63,665844.81,CC-101,DIST
90004178,15/12/2025,PRD-04,CLI-1024,174,33316570.54,16442579.35,CC-101,HORECA
90019046,19/07/2023,PRD-23,CLI-1120,225,3523019.48,1667229.54,CC-202,RETAIL
90014844,26-08-2021,PRD-18,CLI-1858,21,136412.18,63303.06,CC-101,RETAIL
90008425,2024-10-12,PRD-09,CLI-1046,154,11318616.59,5386197.09,CC-202,RETAIL
90023025,2022-01-17,PRD-29,CLI-1237,219,1139684.23,565642.87,CC-202,DIST
90006665,2021-07-09,PRD-08,CLI-1083,237,4633012.32,1543830.55,CC-202,HORECA
90007004,12-04-2023,PRD-08,CLI-1993,107,6696405.7,2101337.79,CC-202,RETAIL
90016472,11-04-2023,PRD-20,CLI-1756,235,16785186.44,5309363.37,CC-202,RETAIL
90028887,2023/12/02,PRD-35,CLI-1600,151,14417030.81,6735838.39,CC-101,HORECA
90004176,26-12-2025,PRD-04,CLI-1316,95,18857845.98,8850720.43,CC-202,RETAIL
90014919,2022/02/01,PRD-18,CLI-1056,131,1007196.19,500348.02,CC-101,RETAIL
90004648,03-10-2023,prd-05,CLI-1118,79,7488462.84,2847912.83,cc-101,dist
90012877,2025-09-10,PRD-14,CLI-1831,186,16879221.01,8276225.15,CC-101,DIST
90026333,2024-09-13,PRD-32,CLI-1512,22,3269323.57,1162639.55,CC-202,RETAIL
90015896,23-08-2024,PRD-19,CLI-1000,65,527791.21,4210224.13,CC-203,FOB
90025443,2025/06/24, prd-31 ,CLI-1394,135,22756253.39,9186353.3, cc-101 , retail 
90014234,22/01/2022, prd-17 ,CLI-1180,48,536608.96,209007.06, cc-202 , dist 
90029881,2024-03-27,PRD-36,CLI-1774,79,9943252.25,4500310.25,CC-202,RETAIL
90025340,15-11-2024,prd-31,CLI-1531,55,7933315.66,3211643.97,cc-202,horeca
90025058,15/04/2023, prd-31 ,CLI-1434,72,2263467.46,832398.96, cc-101 , dist 
90004512,13-12-2022,PRD-05,CLI-1846,39,1709459.64,649240.31,CC-101,HORECA
90024596,15-09-2025, prd-30 ,CLI-1243,46,7449775.69,2806652.38, cc-202 , retail 
90011293,2022-05-05,PRD-13,CLI-1018,135,1522258.55,593875.69,CC-202,RETAIL
90015097,2023-03-07,PRD-18,CLI-1387,92,55909.01,774479.43,CC-203,FOB
90022305,2025-07-06,PRD-27,CLI-1369,223,24034262.88,11887147.56,CC-101,HORECA
90001903,2022/11/03, prd-02 ,CLI-1939,232,4842503.59,1837342.06, cc-202 , horeca 
90006076,02-11-2021,prd-07,CLI-1817,134,1555168.62,589718.88,cc-202,dist
90001303,2023/11/24,PRD-01,CLI-1564,83,2181235.5,1123029.49,CC-101,DIST
90005557,2024-02-04,PRD-06,CLI-1905,40,2083314.78,999150.64,CC-202,RETAIL
90024833,2021-12-17,PRD-31,CLI-1008,93,83597.89,422008.38,CC-203,FOB
90007137,2023-12-23,PRD-08 ,CLI-1017,134,18637812.48,6219808.56,CC-202 ,RETAIL 
90003712,04-10-2022,PRD-04,CLI-1477,248,5396797.22,2339570.09,CC-202,HORECA
90018379,2023/09/18,PRD-22,CLI-1212,212,8284246.43,3393858.74,CC-101,HORECA
90009808,22-08-2022,PRD-11,CLI-1394,26,985714.87,298924.87,CC-202,HORECA
90015323,2024/12/14, prd-18 ,CLI-1542,205,19829223.26,9384598.62, cc-101 , horeca 
90006717,2021-10-02,PRD-08,CLI-1149,221,4776061.1,1634710.99,CC-101,HORECA
90003563,2021/09/15,prd-04,CLI-1274,89,911413.97,436891.59,cc-101,horeca
90005916,13-11-2025,PRD-06,CLI-1471,134,13927190.94,6885244.13,CC-202,RETAIL
90004307,2021/10/24,PRD-05,CLI-1958,168,278315.8,1389611.82,CC-203,FOB
90020730,26/10/2022,PRD-25,CLI-1734,119,945337.15,452649.35,CC-101,RETAIL
90026062,17/07/2023,PRD-32,CLI-1769,185,6631473.27,2568607.74,CC-101,RETAIL
90002095,2023/10/27,PRD-02,CLI-1119,162,7513844.26,2897722.81,CC-101,DIST
90019010,26/03/2023,PRD-23,CLI-1623,118,81535.47,659974.16,CC-203,FOB
90004477,2022-09-27, prd-05 ,CLI-1565,100,3680463.03,1447576.95, cc-101 , dist 
90003757,2023-04-07,PRD-04 ,CLI-1810,227,6396201.73,3193994.6,CC-101 ,RETAIL 
90006367,2024/06/16,PRD-07,CLI-1315,130,16954965.66,6390916.68,CC-202,RETAIL
90023065,2022-04-05,prd-29,CLI-1713,169,1171710.02,501245.44,cc-101,dist
90023605,2025-05-15,PRD-29,CLI-1229,83,5748632.51,3090668.35,CC-101,HORECA
90016473,2023-04-09,PRD-20,CLI-1898,206,15495525.01,4816511.21,CC-101,RETAIL
90025919,2022/10/12,PRD-32,CLI-1293,206,4245756.37,1632090.02,CC-101,RETAIL
90018223,2022/10/24,PRD-22,CLI-1667,110,1955617.94,746165.23,CC-101,RETAIL
90023965,2022-05-05,PRD-30,CLI-1651,116,1506996.27,576199.44,CC-202,HORECA
90019626,22/11/2021,PRD-24,CLI-1718,193,132116.09,698603.65,CC-203,FOB
90012521,2023-09-07,PRD-14,CLI-1725,46,1000021.76,484832.61,CC-202,RETAIL
90010815,2024/10/15,prd-12,CLI-1987,165,612216.8,4672638.25,cc-203,fob
90029529,2022-05-06,PRD-36,CLI-1545,177,3047082.1,1442481.82,CC-101,DIST
90028091,2024/06/13,prd-34,CLI-1029,256,44069187.28,20420438.1,cc-202,horeca
90003515,2021/06/05,PRD-04,CLI-1786,93,906590.33,423966.4,CC-101,DIST
90005663,2024/09/17,prd-06,CLI-1903,247,17933684.4,8971144.79,cc-101,retail
90005439,2023/07/13,prd-06,CLI-1954,72,1428402.04,677350.99,cc-101,retail
90007516,17-11-2025,PRD-08,CLI-1065,42,1432543.6,5528473.93,CC-203,FOB
90003829,2023-08-10,prd-04,CLI-1429,59,2317184.52,1096230.92,cc-202,retail
90022419,2021/08/17,PRD-28,CLI-1950,161,152086.36,728914.59,CC-203,FOB
90007853,2022-05-13,PRD-09,CLI-1045,156,1196721.63,575622.73,CC-202,HORECA
90008066,16/03/2023,PRD-09,CLI-1021,126,1773315.89,852438.09,CC-202,RETAIL
90020581,2021-10-03, prd-25 ,CLI-1288,143,648497.51,292113.22, cc-101 , horeca 
90020096,21-02-2024,PRD-24,CLI-1692,245,18537216.21,7536270.04,CC-101,DIST
90016305,2022-04-19,PRD-20,CLI-1856,154,306657.4,1678220.89,CC-203,FOB
90022385,2021-05-27, prd-28 ,CLI-1589,46,498947.0,192608.49, cc-202 , retail 
90013837,2023-12-06,PRD-16,CLI-1953,167,5684167.69,2704116.19,CC-202,DIST
90006618,18/04/2021,PRD-08,CLI-1225,135,2361068.15,822382.4,CC-101,HORECA
90008029,2023-01-11,prd-09,CLI-1088,119,1487493.17,708327.54,cc-202,dist
90029921,2024-06-16,PRD-36,CLI-1470,46,7111523.11,3250664.8,CC-101,RETAIL
