TransaccionID,DateKey,Fecha,ProductoID,CentroCostoID,VolumenReal,PrecioRealUnit,CostoRealUnit,IngresosReales,CostoReal,MargenBrutoReal,CanalVenta
TRX-90023726,20210126,2021-01-26,PRD-30,CC-202,191.0,7190.8,2565.17,1373443.69,489947.09,883496.6,Distribuidor Mayorista
TRX-90003781,20230524,2023-05-24,PRD-04,CC-101,259.0,32039.2,16249.01,8298152.51,4208494.87,4089657.64,Canal Horeca
TRX-90017806,20250612,2025-06-12,PRD-21,CC-101,169.0,76955.07,39501.36,13005406.96,6675729.47,6329677.49,Canal Horeca
TRX-90008582,20250813,2025-08-13,PRD-09,CC-202,178.0,90325.53,44248.59,16077944.11,7876249.37,8201694.74,Canal Horeca
TRX-90013498,20251105,2025-11-05,PRD-15,CC-203,136.0,12810.69,73917.7,1742254.34,10052807.77,-8310553.43,Exportacion Directa
TRX-90027434,20250209,2025-02-09,PRD-33,CC-101,122.0,160523.72,58941.24,19583893.94,7190830.82,12393063.12,Supermercados
TRX-90009832,20220918,2022-09-18,PRD-11,CC-101,192.0,40966.51,12418.69,7865570.81,2384388.8,5481182.01,Canal Horeca
TRX-90027888,20230106,2023-01-06,PRD-34,CC-101,44.0,34326.52,15061.36,1510366.94,662700.0,847666.94,Supermercados
TRX-90005584,20240412,2024-04-12,PRD-06,CC-101,105.0,60676.03,30628.31,6370982.93,3215972.69,3155010.24,Canal Horeca
TRX-90013867,20240215,2024-02-15,PRD-16,CC-202,89.0,45955.85,22280.67,4090070.62,1982979.56,2107091.06,Supermercados
TRX-90029313,20210115,2021-01-15,PRD-36,CC-101,213.0,11016.27,4482.71,2346466.3,954818.17,1391648.13,Distribuidor Mayorista
TRX-90025616,20210705,2021-07-05,PRD-32,CC-101,259.0,10309.71,3832.31,2670214.04,992567.87,1677646.17,Distribuidor Mayorista
TRX-90017034,20210826,2021-08-26,PRD-21,CC-101,92.0,4744.06,2178.33,436453.12,200405.93,236047.19,Supermercados
TRX-90003728,20221115,2022-11-15,PRD-04,CC-101,59.0,20523.23,9923.0,1210870.35,585457.26,625413.09,Supermercados
TRX-90018814,20211004,2021-10-04,PRD-23,CC-203,165.0,452.94,2241.17,74734.3,369792.31,-295058.01,Exportacion Directa
TRX-90018373,20230911,2023-09-11,PRD-22,CC-203,168.0,2526.33,15509.52,424422.91,2605598.87,-2181175.96,Exportacion Directa
TRX-90020494,20210205,2021-02-05,PRD-25,CC-101,200.0,3325.33,1534.31,665065.11,306861.19,358203.92,Distribuidor Mayorista
TRX-90019163,20240512,2024-05-12,PRD-23,CC-203,198.0,4010.2,25624.52,794018.82,5073655.85,-4279637.03,Exportacion Directa
TRX-90008196,20231010,2023-10-10,PRD-09,CC-202,181.0,24612.82,12284.4,4454920.6,2223475.62,2231444.98,Canal Horeca
TRX-90001124,20220417,2022-04-17,PRD-01,CC-101,114.0,7216.49,3344.69,822680.14,381294.81,441385.33,Supermercados
TRX-90015642,20220725,2022-07-25,PRD-19,CC-101,44.0,20313.74,7472.97,893804.53,328810.84,564993.69,Supermercados
TRX-90023234,20230320,2023-03-20,PRD-29,CC-202,71.0,12210.68,6087.66,866958.09,432223.91,434734.18,Canal Horeca
TRX-90025014,20230120,2023-01-20,PRD-31,CC-203,164.0,1381.13,9576.29,226504.54,1570512.04,-1344007.5,Exportacion Directa
TRX-90026213,20240222,2024-02-22,PRD-32,CC-101,123.0,93197.79,35780.27,11463328.62,4400972.8,7062355.82,Supermercados
TRX-90006094,20220123,2022-01-23,PRD-07,CC-101,197.0,12069.19,4794.86,2377630.28,944586.61,1433043.67,Supermercados
TRX-90027887,20230115,2023-01-15,PRD-34,CC-101,20.0,33186.66,15019.45,663733.24,300389.02,363344.22,Supermercados
TRX-90022240,20241015,2024-10-15,PRD-27,CC-101,139.0,87812.11,41487.37,12205883.72,5766744.42,6439139.3,Distribuidor Mayorista
TRX-90008803,20211026,2021-10-26,PRD-10,CC-202,94.0,11196.08,4041.43,1052431.07,379894.36,672536.71,Supermercados
TRX-90006955,20230108,2023-01-08,PRD-08,CC-202,234.0,46341.13,15909.44,10843824.81,3722809.79,7121015.02,Canal Horeca
TRX-90017781,20250427,2025-04-27,PRD-21,CC-202,105.0,74772.94,37425.18,7851159.19,3929643.74,3921515.45,Canal Horeca
TRX-90007338,20241220,2024-12-20,PRD-08,CC-203,129.0,17877.35,105135.14,2306178.42,13562433.1,-11256254.68,Exportacion Directa
TRX-90019574,20210901,2021-09-01,PRD-24,CC-101,179.0,8481.88,3392.11,1518257.3,607187.18,911070.12,Distribuidor Mayorista
TRX-90021287,20210902,2021-09-02,PRD-26,CC-101,57.0,8134.16,3095.34,463647.32,176434.1,287213.22,Distribuidor Mayorista
TRX-90023928,20220309,2022-03-09,PRD-30,CC-202,56.0,11757.15,4293.29,658400.24,240424.01,417976.23,Supermercados
TRX-90002227,20240612,2024-06-12,PRD-02,CC-101,66.0,112206.06,46940.75,7405600.19,3098089.68,4307510.51,Canal Horeca
TRX-90008067,20230307,2023-03-07,PRD-09,CC-202,108.0,13419.72,6464.62,1449329.46,698178.66,751150.8,Canal Horeca
TRX-90020337,20250627,2025-06-27,PRD-24,CC-203,220.0,9332.44,55673.98,2053135.73,12248275.57,-10195139.84,Exportacion Directa
TRX-90027036,20230210,2023-02-10,PRD-33,CC-203,132.0,2015.99,9796.09,266111.04,1293083.58,-1026972.54,Exportacion Directa
TRX-90015622,20220625,2022-06-25,PRD-19,CC-101,58.0,19046.6,7582.57,1104702.78,439789.26,664913.52,Supermercados
TRX-90026734,20210727,2021-07-27,PRD-33,CC-202,191.0,10668.36,3929.05,2037656.54,750448.23,1287208.31,Distribuidor Mayorista
TRX-90002311,20241001,2024-10-01,PRD-02,CC-202,47.0,141091.32,52134.73,6631292.22,2450332.49,4180959.73,Supermercados
TRX-90016842,20250810,2025-08-10,PRD-20,CC-203,155.0,36536.14,144710.57,5663101.92,22430137.76,-16767035.84,Exportacion Directa
TRX-90028285,20251010,2025-10-10,PRD-34,CC-202,136.0,253241.14,115431.15,34440795.69,15698635.87,18742159.82,Supermercados
TRX-90029021,20240819,2024-08-19,PRD-35,CC-101,149.0,188881.95,84261.73,28143410.13,12554997.8,15588412.33,Supermercados
TRX-90016356,20220723,2022-07-23,PRD-20,CC-203,257.0,3500.48,13097.41,899622.47,3366034.49,-2466412.02,Exportacion Directa
TRX-90029569,20220718,2022-07-18,PRD-36,CC-101,85.0,20840.27,9409.27,1771422.57,799788.07,971634.5,Supermercados
TRX-90005790,20250423,2025-04-23,PRD-06,CC-202,158.0,86761.63,43947.07,13708337.62,6943636.82,6764700.8,Supermercados
TRX-90029159,20250522,2025-05-22,PRD-35,CC-101,29.0,235101.56,105593.95,6817945.13,3062224.67,3755720.46,Canal Horeca
TRX-90020461,20251120,2025-11-20,PRD-24,CC-202,28.0,170300.42,65603.3,4768411.63,1836892.44,2931519.19,Supermercados
TRX-90012191,20211208,2021-12-08,PRD-14,CC-101,177.0,6089.93,2697.97,1077917.93,477539.97,600377.96,Supermercados
TRX-90017025,20210824,2021-08-24,PRD-21,CC-202,200.0,4720.31,2204.28,944061.6,440855.2,503206.4,Supermercados
TRX-90005255,20220824,2022-08-24,PRD-06,CC-101,28.0,9821.19,4613.08,274993.41,129166.12,145827.29,Distribuidor Mayorista
TRX-90007404,20250506,2025-05-06,PRD-08,CC-203,161.0,29295.21,112977.71,4716528.3,18189410.8,-13472882.5,Exportacion Directa
TRX-90016162,20210703,2021-07-03,PRD-20,CC-203,210.0,2311.49,7656.12,485412.21,1607785.86,-1122373.65,Exportacion Directa
TRX-90005661,20240906,2024-09-06,PRD-06,CC-101,228.0,75972.8,37057.19,17321797.34,8449038.56,8872758.78,Canal Horeca
TRX-90002596,20210314,2021-03-14,PRD-03,CC-101,113.0,15891.46,5463.02,1795734.67,617321.4,1178413.27,Supermercados
TRX-90019022,20230410,2023-04-10,PRD-23,CC-101,215.0,13224.72,5985.04,2843314.5,1286783.8,1556530.7,Supermercados
TRX-90008469,20241222,2024-12-22,PRD-09,CC-202,68.0,79578.09,37608.44,5411310.21,2557373.81,2853936.4,Distribuidor Mayorista
TRX-90010429,20210705,2021-07-05,PRD-12,CC-202,74.0,4185.76,1918.09,309746.19,141938.47,167807.72,Supermercados
TRX-90022047,20230103,2023-01-03,PRD-27,CC-202,21.0,13825.23,6600.05,290329.81,138600.95,151728.86,Supermercados
TRX-90023408,20240406,2024-04-06,PRD-29,CC-202,118.0,50211.61,24625.86,5924970.23,2905851.17,3019119.06,Distribuidor Mayorista
TRX-90011858,20250307,2025-03-07,PRD-13,CC-203,250.0,7830.8,47106.16,1957698.92,11776539.77,-9818840.85,Exportacion Directa
TRX-90012918,20251018,2025-10-18,PRD-14,CC-203,139.0,5663.78,47026.29,787265.05,6536653.77,-5749388.72,Exportacion Directa
TRX-90010519,20220605,2022-06-05,PRD-12,CC-202,64.0,6510.92,2995.79,416699.18,191730.26,224968.92,Distribuidor Mayorista
TRX-90029995,20241102,2024-11-02,PRD-36,CC-202,189.0,177946.2,80203.23,33631831.76,15158409.98,18473421.78,Supermercados
TRX-90017733,20241207,2024-12-07,PRD-21,CC-202,103.0,65927.22,33353.93,6790503.78,3435454.38,3355049.4,Canal Horeca
TRX-90030133,20250823,2025-08-23,PRD-36,CC-101,244.0,195068.9,102368.68,47596812.5,24977957.18,22618855.32,Canal Horeca
TRX-90015040,20221014,2022-10-14,PRD-18,CC-202,255.0,12132.97,6308.17,3093907.65,1608582.35,1485325.3,Supermercados
TRX-90003667,20220726,2022-07-26,PRD-04,CC-202,88.0,16136.15,8402.2,1419980.84,739393.27,680587.57,Supermercados
TRX-90027778,20220425,2022-04-25,PRD-34,CC-101,235.0,20135.95,8608.47,4731947.57,2022989.98,2708957.59,Canal Horeca
TRX-90020935,20240401,2024-04-01,PRD-25,CC-202,73.0,44178.36,22544.71,3225020.47,1645763.53,1579256.94,Distribuidor Mayorista
TRX-90016239,20211111,2021-11-11,PRD-20,CC-202,121.0,25910.59,8628.18,3135181.83,1044009.77,2091172.06,Distribuidor Mayorista
TRX-90006222,20230122,2023-01-22,PRD-07,CC-203,236.0,1270.05,9686.05,299731.04,2285907.46,-1986176.42,Exportacion Directa
TRX-90019239,20241126,2024-11-26,PRD-23,CC-202,216.0,65264.54,30663.6,14097141.68,6623338.37,7473803.31,Supermercados
TRX-90005964,20210314,2021-03-14,PRD-07,CC-203,256.0,744.16,3488.23,190504.6,892985.73,-702481.13,Exportacion Directa
TRX-90022544,20221113,2022-11-13,PRD-28,CC-202,119.0,24331.85,9732.11,2895490.19,1158121.0,1737369.19,Canal Horeca
TRX-90002190,20240401,2024-04-01,PRD-02,CC-203,50.0,6912.31,42139.17,345615.31,2106958.56,-1761343.25,Exportacion Directa
TRX-90024490,20250317,2025-03-17,PRD-30,CC-203,76.0,10353.86,52616.07,786893.56,3998820.98,-3211927.42,Exportacion Directa
TRX-90013554,20210513,2021-05-13,PRD-16,CC-101,62.0,4522.56,2181.89,280398.99,135277.31,145121.68,Canal Horeca
TRX-90027353,20241018,2024-10-18,PRD-33,CC-101,185.0,147104.24,56140.69,27214283.98,10386026.78,16828257.2,Supermercados
TRX-90002405,20250322,2025-03-22,PRD-02,CC-202,173.0,157874.49,63756.36,27312286.9,11029849.62,16282437.28,Supermercados
TRX-90022880,20251214,2025-12-14,PRD-28,CC-202,256.0,241012.44,93099.11,61699184.69,23833371.05,37865813.64,Supermercados
TRX-90010662,20230727,2023-07-27,PRD-12,CC-101,150.0,13004.68,7014.69,1950701.45,1052203.2,898498.25,Canal Horeca
TRX-90021021,20241011,2024-10-11,PRD-25,CC-202,157.0,53840.01,26809.38,8452881.0,4209072.67,4243808.33,Supermercados
TRX-90026343,20241025,2024-10-25,PRD-32,CC-202,126.0,139048.81,54754.39,17520150.35,6899053.67,10621096.68,Supermercados
TRX-90006451,20250205,2025-02-05,PRD-07,CC-203,240.0,8389.39,65103.23,2013454.43,15624776.05,-13611321.62,Exportacion Directa
TRX-90006646,20210610,2021-06-10,PRD-08,CC-202,210.0,19479.57,6296.41,4090710.41,1322245.62,2768464.79,Distribuidor Mayorista
TRX-90029374,20210626,2021-06-26,PRD-36,CC-202,203.0,12834.07,5394.43,2605316.27,1095069.4,1510246.87,Supermercados
TRX-90019087,20230919,2023-09-19,PRD-23,CC-202,71.0,19874.61,9782.47,1411096.99,694555.1,716541.89,Distribuidor Mayorista
TRX-90007491,20251013,2025-10-13,PRD-08,CC-203,73.0,40091.29,129975.01,2926664.3,9488176.08,-6561511.78,Exportacion Directa
TRX-90002067,20230820,2023-08-20,PRD-02,CC-101,201.0,40710.55,15112.25,8182821.44,3037561.49,5145259.95,Distribuidor Mayorista
TRX-90029331,20210311,2021-03-11,PRD-36,CC-101,75.0,11595.99,4764.52,869698.91,357338.83,512360.08,Supermercados
TRX-90020773,20230203,2023-02-03,PRD-25,CC-101,105.0,10519.65,4804.22,1104562.73,504443.35,600119.38,Supermercados
TRX-90014798,20210526,2021-05-26,PRD-18,CC-101,61.0,6006.58,2853.17,366401.15,174043.64,192357.51,Supermercados
TRX-90006057,20211002,2021-10-02,PRD-07,CC-202,165.0,11210.98,4310.94,1849811.86,711305.06,1138506.8,Supermercados
TRX-90024153,20230615,2023-06-15,PRD-30,CC-202,51.0,27724.54,11148.46,1413951.53,568571.66,845379.87,Distribuidor Mayorista
TRX-90005727,20241224,2024-12-24,PRD-06,CC-101,89.0,79580.81,38898.03,7082692.27,3461924.45,3620767.82,Canal Horeca
TRX-90029438,20211025,2021-10-25,PRD-36,CC-203,49.0,97.78,6010.68,4791.05,294523.21,-289732.16,Exportacion Directa
TRX-90007725,20211004,2021-10-04,PRD-09,CC-202,110.0,5853.64,2677.24,643900.27,294496.95,349403.32,Distribuidor Mayorista
TRX-90024605,20251006,2025-10-06,PRD-30,CC-101,144.0,158106.37,62829.68,22767317.18,9047474.45,13719842.73,Supermercados
TRX-90013573,20210626,2021-06-26,PRD-16,CC-203,179.0,313.16,2301.76,56055.27,412014.79,-355959.52,Exportacion Directa
TRX-90003655,20220706,2022-07-06,PRD-04,CC-101,172.0,15581.66,7960.14,2680045.92,1369144.69,1310901.23,Canal Horeca
TRX-90005252,20220820,2022-08-20,PRD-06,CC-101,154.0,9806.56,4784.31,1510210.36,736784.14,773426.22,Distribuidor Mayorista
TRX-90019023,20230427,2023-04-27,PRD-23,CC-202,43.0,13371.79,5997.08,574986.76,257874.28,317112.48,Canal Horeca
TRX-90002163,20240218,2024-02-18,PRD-02,CC-101,27.0,95604.06,35635.55,2581309.66,962159.89,1619149.77,Distribuidor Mayorista
TRX-90003860,20231118,2023-11-18,PRD-04,CC-202,198.0,53688.71,26587.69,10630365.53,5264361.96,5366003.57,Canal Horeca
TRX-90020937,20240404,2024-04-04,PRD-25,CC-202,134.0,44683.67,21840.62,5987612.41,2926643.06,3060969.35,Supermercados
TRX-90004991,20251120,2025-11-20,PRD-05,CC-101,180.0,391235.07,141966.05,70422312.73,25553889.04,44868423.69,Supermercados
TRX-90003069,20230819,2023-08-19,PRD-03,CC-202,190.0,80078.29,24756.94,15214875.55,4703819.38,10511056.17,Distribuidor Mayorista
TRX-90023488,20240923,2024-09-23,PRD-29,CC-202,212.0,60509.53,29926.66,12828019.32,6344451.62,6483567.7,Supermercados
TRX-90014786,20210409,2021-04-09,PRD-18,CC-101,98.0,5590.74,2701.51,547892.16,264748.42,283143.74,Supermercados
TRX-90002522,20251012,2025-10-12,PRD-02,CC-101,196.0,178558.85,70040.04,34997534.57,13727847.37,21269687.2,Canal Horeca
TRX-90007024,20230615,2023-06-15,PRD-08,CC-203,110.0,5305.23,22109.15,583575.41,2432006.71,-1848431.3,Exportacion Directa
TRX-90008025,20230104,2023-01-04,PRD-09,CC-202,228.0,12591.51,5839.62,2870864.06,1331433.69,1539430.37,Supermercados
TRX-90023501,20241022,2024-10-22,PRD-29,CC-101,163.0,60843.72,30257.83,9917526.45,4932025.77,4985500.68,Supermercados
TRX-90016758,20241114,2024-11-14,PRD-20,CC-101,167.0,383473.65,114714.16,64040100.35,19157264.69,44882835.66,Canal Horeca
TRX-90013370,20240922,2024-09-22,PRD-15,CC-202,46.0,138121.83,53124.72,6353604.14,2443736.99,3909867.15,Supermercados
TRX-90007530,20251219,2025-12-19,PRD-08,CC-101,126.0,449066.43,136004.42,56582370.51,17136557.49,39445813.02,Supermercados
TRX-90009109,20230623,2023-06-23,PRD-10,CC-202,246.0,33966.51,13298.81,8355760.25,3271506.2,5084254.05,Supermercados
TRX-90009634,20210822,2021-08-22,PRD-11,CC-101,151.0,18455.42,6264.32,2786768.86,945911.62,1840857.24,Distribuidor Mayorista
TRX-90003966,20240802,2024-08-02,PRD-04,CC-101,171.0,129751.64,63591.51,22187529.81,10874148.81,11313381.0,Distribuidor Mayorista
TRX-90002304,20240921,2024-09-21,PRD-02,CC-203,59.0,6099.91,51808.53,359894.9,3056703.05,-2696808.15,Exportacion Directa
TRX-90024079,20221204,2022-12-04,PRD-30,CC-203,172.0,1043.67,7420.96,179510.46,1276405.72,-1096895.26,Exportacion Directa
TRX-90026275,20240603,2024-06-03,PRD-32,CC-101,99.0,132726.81,48665.49,13139954.62,4817883.17,8322071.45,Supermercados
TRX-90025834,20220607,2022-06-07,PRD-32,CC-202,194.0,16499.29,6022.75,3200861.33,1168412.94,2032448.39,Supermercados
TRX-90009937,20230612,2023-06-12,PRD-11,CC-203,78.0,3847.98,21321.77,300142.69,1663098.15,-1362955.46,Exportacion Directa
TRX-90022112,20230817,2023-08-17,PRD-27,CC-101,46.0,23913.23,11672.36,1100008.46,536928.51,563079.95,Canal Horeca
TRX-90017211,20220714,2022-07-14,PRD-21,CC-202,259.0,7752.45,3814.12,2007885.6,987856.67,1020028.93,Supermercados
TRX-90010770,20240626,2024-06-26,PRD-12,CC-101,189.0,52340.52,24354.55,9892357.68,4603009.01,5289348.67,Supermercados
TRX-90009771,20220505,2022-05-05,PRD-11,CC-101,72.0,28077.84,10175.2,2021604.27,732614.32,1288989.95,Canal Horeca
TRX-90029677,20230110,2023-01-10,PRD-36,CC-101,192.0,28992.25,13211.14,5566511.29,2536538.73,3029972.56,Supermercados
TRX-90007865,20220610,2022-06-10,PRD-09,CC-202,204.0,7741.84,3847.56,1579335.09,784902.85,794432.24,Canal Horeca
TRX-90028045,20240221,2024-02-21,PRD-34,CC-202,62.0,130327.0,59902.43,8080274.0,3713950.76,4366323.24,Supermercados
TRX-90023213,20230107,2023-01-07,PRD-29,CC-203,205.0,659.5,5069.75,135197.1,1039299.1,-904102.0,Exportacion Directa
TRX-90021108,20250512,2025-05-12,PRD-25,CC-202,187.0,68967.37,31796.94,12896897.45,5946027.82,6950869.63,Supermercados
TRX-90009366,20241107,2024-11-07,PRD-10,CC-101,182.0,147855.9,54732.3,26909773.76,9961278.03,16948495.73,Supermercados
TRX-90006913,20221017,2022-10-17,PRD-08,CC-101,253.0,44247.87,14223.32,11194711.82,3598499.94,7596211.88,Distribuidor Mayorista
TRX-90011863,20250401,2025-04-01,PRD-13,CC-203,44.0,10481.22,50466.46,461173.63,2220524.17,-1759350.54,Exportacion Directa
TRX-90014850,20210811,2021-08-11,PRD-18,CC-202,20.0,6466.66,3089.94,129333.13,61798.73,67534.4,Canal Horeca
TRX-90011949,20250810,2025-08-10,PRD-13,CC-202,81.0,145451.32,55643.19,11781557.26,4507098.43,7274458.83,Distribuidor Mayorista
TRX-90029136,20250319,2025-03-19,PRD-35,CC-101,126.0,214893.94,104463.29,27076635.93,13162374.31,13914261.62,Distribuidor Mayorista
TRX-90002594,20210301,2021-03-01,PRD-03,CC-203,119.0,1665.82,5531.13,198232.19,658203.92,-459971.73,Exportacion Directa
TRX-90026953,20220801,2022-08-01,PRD-33,CC-202,21.0,17911.04,7092.41,376131.74,148940.65,227191.09,Supermercados
TRX-90011839,20250212,2025-02-12,PRD-13,CC-202,120.0,116905.24,49133.17,14028629.17,5895980.44,8132648.73,Distribuidor Mayorista
TRX-90012915,20251021,2025-10-21,PRD-14,CC-202,241.0,87738.11,45820.17,21144884.07,11042661.54,10102222.53,Canal Horeca
TRX-90006760,20211203,2021-12-03,PRD-08,CC-202,58.0,22944.03,7612.0,1330753.54,441496.23,889257.31,Distribuidor Mayorista
TRX-90001752,20220221,2022-02-21,PRD-02,CC-203,230.0,884.38,4496.13,203406.45,1034110.01,-830703.56,Exportacion Directa
TRX-90013698,20220918,2022-09-18,PRD-16,CC-101,221.0,9942.83,4406.35,2197365.67,973804.23,1223561.44,Supermercados
TRX-90019320,20250614,2025-06-14,PRD-23,CC-101,73.0,73895.09,35998.2,5394341.52,2627868.63,2766472.89,Canal Horeca
TRX-90021489,20230614,2023-06-14,PRD-26,CC-202,235.0,26786.81,10252.7,6294900.77,2409384.29,3885516.48,Canal Horeca
TRX-90028276,20250904,2025-09-04,PRD-34,CC-101,165.0,244449.44,120747.6,40334158.4,19923354.36,20410804.04,Supermercados
TRX-90005948,20210103,2021-01-03,PRD-07,CC-203,103.0,532.97,3114.81,54896.12,320825.06,-265928.94,Exportacion Directa
TRX-90014269,20220518,2022-05-18,PRD-17,CC-101,52.0,14083.54,5409.63,732344.15,281300.92,451043.23,Supermercados
TRX-90017354,20230312,2023-03-12,PRD-21,CC-101,108.0,12366.66,6024.32,1335598.81,650626.92,684971.89,Supermercados
TRX-90011068,20210507,2021-05-07,PRD-13,CC-202,174.0,7159.45,2813.17,1245744.61,489491.66,756252.95,Supermercados
TRX-90001068,20210911,2021-09-11,PRD-01,CC-101,51.0,5135.48,2554.77,261909.73,130293.22,131616.51,Supermercados
TRX-90026726,20210611,2021-06-11,PRD-33,CC-101,130.0,9488.4,3770.67,1233491.38,490186.54,743304.84,Supermercados
TRX-90019562,20210820,2021-08-20,PRD-24,CC-202,85.0,8535.61,3357.21,725526.48,285363.04,440163.44,Canal Horeca
TRX-90006201,20221124,2022-11-24,PRD-07,CC-203,53.0,1075.89,8268.63,57022.25,438237.44,-381215.19,Exportacion Directa
TRX-90007771,20211225,2021-12-25,PRD-09,CC-202,38.0,5680.38,2775.7,215854.59,105476.79,110377.8,Distribuidor Mayorista
TRX-90004874,20250304,2025-03-04,PRD-05,CC-101,206.0,316940.64,121326.3,65289771.51,24993218.18,40296553.33,Supermercados
TRX-90014090,20210214,2021-02-14,PRD-17,CC-202,160.0,7549.79,3042.09,1207965.7,486734.26,721231.44,Supermercados
TRX-90020595,20211109,2021-11-09,PRD-25,CC-202,22.0,4205.25,2127.38,92515.48,46802.44,45713.04,Supermercados
TRX-90024156,20230604,2023-06-04,PRD-30,CC-203,26.0,1962.86,11214.19,51034.38,291568.82,-240534.44,Exportacion Directa
TRX-90007905,20220722,2022-07-22,PRD-09,CC-101,201.0,8339.9,4235.17,1676320.88,851268.36,825052.52,Supermercados
TRX-90027959,20230805,2023-08-05,PRD-34,CC-101,23.0,51280.8,25347.33,1179458.49,582988.57,596469.92,Supermercados
TRX-90007550,20210119,2021-01-19,PRD-09,CC-101,175.0,4403.7,1968.06,770648.03,344410.22,426237.81,Supermercados
TRX-90019798,20220924,2022-09-24,PRD-24,CC-202,158.0,15251.56,6113.59,2409746.8,965947.03,1443799.77,Canal Horeca
TRX-90029829,20231103,2023-11-03,PRD-36,CC-202,207.0,71522.42,30342.75,14805141.36,6280949.22,8524192.14,Supermercados
TRX-90003349,20250507,2025-05-07,PRD-03,CC-203,251.0,25442.36,105126.98,6386031.45,26386871.27,-20000839.82,Exportacion Directa
TRX-90011680,20240520,2024-05-20,PRD-13,CC-101,220.0,93454.1,35464.68,20559902.85,7802230.32,12757672.53,Supermercados
TRX-90024295,20240227,2024-02-27,PRD-30,CC-203,164.0,8113.34,30685.78,1330587.5,5032467.52,-3701880.02,Exportacion Directa
TRX-90027244,20240324,2024-03-24,PRD-33,CC-101,91.0,102403.44,40122.1,9318713.17,3651110.82,5667602.35,Distribuidor Mayorista
TRX-90012184,20211121,2021-11-21,PRD-14,CC-203,72.0,464.42,2622.38,33438.0,188811.46,-155373.46,Exportacion Directa
TRX-90010618,20230318,2023-03-18,PRD-12,CC-101,162.0,10789.44,5415.97,1747888.48,877386.96,870501.52,Supermercados
TRX-90028586,20220720,2022-07-20,PRD-35,CC-202,232.0,22647.29,10950.26,5254171.26,2540460.81,2713710.45,Canal Horeca
TRX-90004661,20231106,2023-11-06,PRD-05,CC-101,153.0,106591.18,42423.88,16308451.14,6490853.75,9817597.39,Supermercados
TRX-90008561,20250724,2025-07-24,PRD-09,CC-202,45.0,86831.98,45124.08,3907439.23,2030583.39,1876855.84,Canal Horeca
TRX-90029969,20240909,2024-09-09,PRD-36,CC-101,96.0,169517.39,80076.95,16273669.8,7687387.62,8586282.18,Supermercados
TRX-90009889,20230213,2023-02-13,PRD-11,CC-203,124.0,3006.89,16444.19,372853.82,2039080.13,-1666226.31,Exportacion Directa
TRX-90010942,20250801,2025-08-01,PRD-12,CC-202,178.0,70380.37,35107.07,12527705.72,6249058.44,6278647.28,Supermercados
TRX-90022597,20230615,2023-06-15,PRD-28,CC-202,100.0,38822.63,15157.8,3882263.4,1515779.69,2366483.71,Distribuidor Mayorista
TRX-90021563,20231104,2023-11-04,PRD-26,CC-202,118.0,41556.95,16194.35,4903719.98,1910933.77,2992786.21,Distribuidor Mayorista
TRX-90023874,20211126,2021-11-26,PRD-30,CC-202,172.0,9914.37,3791.31,1705272.04,652105.6,1053166.44,Canal Horeca
TRX-90023628,20250709,2025-07-09,PRD-29,CC-101,152.0,74439.18,39087.61,11314754.93,5941316.78,5373438.15,Distribuidor Mayorista
TRX-90009830,20220906,2022-09-06,PRD-11,CC-101,99.0,39581.65,12303.71,3918583.29,1218067.29,2700516.0,Canal Horeca
TRX-90025811,20220523,2022-05-23,PRD-32,CC-101,147.0,15771.64,5651.35,2318431.81,830749.12,1487682.69,Supermercados
TRX-90001025,20210410,2021-04-10,PRD-01,CC-202,178.0,4912.5,2154.62,874425.11,383521.95,490903.16,Supermercados
TRX-90026680,20210326,2021-03-26,PRD-33,CC-203,96.0,685.85,3266.35,65841.23,313569.49,-247728.26,Exportacion Directa
TRX-90009824,20220816,2022-08-16,PRD-11,CC-101,133.0,34233.63,11663.74,4553072.86,1551277.84,3001795.02,Distribuidor Mayorista
TRX-90020374,20250825,2025-08-25,PRD-24,CC-101,40.0,151718.6,58057.87,6068743.87,2322314.71,3746429.16,Distribuidor Mayorista
TRX-90026703,20210501,2021-05-01,PRD-33,CC-101,219.0,9323.93,3477.13,2041941.38,761490.59,1280450.79,Distribuidor Mayorista
TRX-90018681,20251026,2025-10-26,PRD-22,CC-203,179.0,11538.16,64207.58,2065331.03,11493156.82,-9427825.79,Exportacion Directa
TRX-90001201,20221223,2022-12-23,PRD-01,CC-101,87.0,11539.47,5328.66,1003933.66,463593.7,540339.96,Distribuidor Mayorista
TRX-90028381,20210626,2021-06-26,PRD-35,CC-101,29.0,13711.05,5940.23,397620.44,172266.64,225353.8,Supermercados
TRX-90004945,20250810,2025-08-10,PRD-05,CC-203,162.0,17569.52,137498.76,2846261.93,22274798.69,-19428536.76,Exportacion Directa
TRX-90013777,20230717,2023-07-17,PRD-16,CC-101,247.0,16926.01,8364.37,4180725.59,2066000.43,2114725.16,Distribuidor Mayorista
TRX-90016014,20250720,2025-07-20,PRD-19,CC-202,237.0,207630.7,86029.48,49208475.86,20388986.69,28819489.17,Canal Horeca
TRX-90024820,20211108,2021-11-08,PRD-31,CC-202,53.0,11090.0,4335.34,587770.15,229773.23,357996.92,Supermercados
TRX-90027913,20230315,2023-03-15,PRD-34,CC-202,152.0,38614.03,17027.75,5869332.0,2588217.66,3281114.34,Supermercados
