TransaccionID,DateKey,Fecha,ProductoID,CentroCostoID,VolumenReal,PrecioRealUnit,CostoRealUnit,IngresosReales,CostoReal,MargenBrutoReal,CanalVenta
TRX-90006303,20210915,2021-09-15,PRD-03,CC-202,23.0,20135.48,6468.95,463115.93,148785.92,314330.01,Supermercados
TRX-90023518,20220904,2022-09-04,PRD-13,CC-202,176.0,14477.88,5696.31,2548106.69,1002551.33,1545555.36,Supermercados
TRX-90070192,20210202,2021-02-02,PRD-35,CC-101,124.0,11560.18,5151.32,1433462.73,638763.46,794699.27,Canal Horeca
TRX-90010744,20210105,2021-01-05,PRD-06,CC-101,150.0,4504.13,1990.17,675619.76,298526.03,377093.73,Canal Horeca
TRX-90028911,20210721,2021-07-21,PRD-16,CC-202,21.0,5291.42,2333.59,111119.79,49005.39,62114.4,Distribuidor Mayorista
TRX-90075579,20230108,2023-01-08,PRD-36,CC-101,102.0,29592.18,13352.51,3018402.23,1361956.27,1656445.96,Supermercados
TRX-90020576,20220210,2022-02-10,PRD-12,CC-101,137.0,4982.96,2563.1,682665.27,351144.32,331520.95,Canal Horeca
TRX-90074456,20220113,2022-01-13,PRD-36,CC-202,257.0,13873.69,6434.71,3565538.75,1653721.66,1911817.09,Supermercados
TRX-90051684,20221219,2022-12-19,PRD-25,CC-202,120.0,8886.97,4174.98,1066436.29,500998.11,565438.18,Supermercados
TRX-90050049,20211126,2021-11-26,PRD-25,CC-101,209.0,4485.1,2115.58,937386.6,442156.39,495230.21,Distribuidor Mayorista
TRX-90054295,20240917,2024-09-17,PRD-25,CC-202,77.0,52390.66,26421.36,4034080.79,2034445.01,1999635.78,Distribuidor Mayorista
TRX-90054652,20241120,2024-11-20,PRD-25,CC-101,186.0,52257.42,28553.82,9719880.66,5311011.09,4408869.57,Canal Horeca
TRX-90003277,20240124,2024-01-24,PRD-01,CC-202,258.0,40241.76,20069.96,10382373.94,5178050.57,5204323.37,Canal Horeca
TRX-90024802,20220607,2022-06-07,PRD-14,CC-101,63.0,8269.44,3700.55,520974.98,233134.87,287840.11,Canal Horeca
TRX-90015082,20250519,2025-05-19,PRD-07,CC-203,218.0,6973.73,68647.91,1520272.17,14965245.38,-13444973.21,Exportacion Directa
TRX-90018023,20250408,2025-04-08,PRD-09,CC-101,38.0,80909.43,44523.92,3074558.25,1691908.89,1382649.36,Canal Horeca
TRX-90062473,20240518,2024-05-18,PRD-29,CC-101,74.0,52558.92,24585.42,3889359.8,1819321.29,2070038.51,Canal Horeca
TRX-90042101,20210527,2021-05-27,PRD-23,CC-202,103.0,4095.14,1951.09,421799.05,200962.53,220836.52,Distribuidor Mayorista
TRX-90035235,20241006,2024-10-06,PRD-18,CC-101,204.0,80434.37,44553.02,16408610.89,9088817.0,7319793.89,Supermercados
TRX-90015962,20211026,2021-10-26,PRD-09,CC-101,229.0,5840.93,2751.14,1337573.13,630011.47,707561.66,Canal Horeca
TRX-90044397,20230823,2023-08-23,PRD-23,CC-202,235.0,17041.25,8469.19,4004694.91,1990260.71,2014434.2,Canal Horeca
TRX-90035734,20251202,2025-12-02,PRD-18,CC-202,167.0,124651.06,61664.08,20816726.27,10297901.25,10518825.02,Canal Horeca
TRX-90034129,20211207,2021-12-07,PRD-18,CC-202,66.0,7249.65,3437.26,478476.87,226859.18,251617.69,Distribuidor Mayorista
TRX-90028483,20210115,2021-01-15,PRD-16,CC-101,236.0,4074.04,1883.12,961473.37,444417.29,517056.08,Distribuidor Mayorista
TRX-90030185,20221222,2022-12-22,PRD-16,CC-101,124.0,10480.73,5142.91,1299610.89,637720.43,661890.46,Distribuidor Mayorista
TRX-90070776,20220208,2022-02-08,PRD-35,CC-101,132.0,17489.5,7698.44,2308614.26,1016194.03,1292420.23,Supermercados
TRX-90032757,20251016,2025-10-16,PRD-16,CC-202,112.0,90229.5,44256.68,10105703.95,4956748.55,5148955.4,Supermercados
TRX-90027220,20210913,2021-09-13,PRD-15,CC-101,232.0,9674.46,3800.73,2244475.43,881770.06,1362705.37,Distribuidor Mayorista
TRX-90016829,20230420,2023-04-20,PRD-09,CC-202,36.0,14885.75,7306.31,535887.09,263027.06,272860.03,Canal Horeca
TRX-90018596,20210716,2021-07-16,PRD-10,CC-202,62.0,9527.16,3700.02,590683.81,229400.95,361282.86,Supermercados
TRX-90023053,20250916,2025-09-16,PRD-12,CC-202,114.0,73011.34,36732.41,8323292.87,4187494.95,4135797.92,Supermercados
TRX-90029004,20210803,2021-08-03,PRD-16,CC-101,179.0,4901.2,2232.95,877313.97,399697.42,477616.55,Supermercados
TRX-90019202,20240711,2024-07-11,PRD-10,CC-203,236.0,7806.03,49268.11,1842223.93,11627273.51,-9785049.58,Exportacion Directa
TRX-90046723,20210325,2021-03-25,PRD-24,CC-202,84.0,7490.57,2718.71,629207.78,228371.46,400836.32,Supermercados
TRX-90015854,20210910,2021-09-10,PRD-09,CC-202,89.0,5589.4,2616.51,497456.82,232869.01,264587.81,Canal Horeca
TRX-90011753,20220618,2022-06-18,PRD-06,CC-101,216.0,8465.86,3795.94,1828625.02,819922.02,1008703.0,Supermercados
TRX-90050292,20220207,2022-02-07,PRD-25,CC-202,161.0,4878.41,2323.31,785423.9,374053.55,411370.35,Supermercados
TRX-90018535,20210508,2021-05-08,PRD-10,CC-203,118.0,893.14,3515.4,105390.62,414817.65,-309427.03,Exportacion Directa
TRX-90062365,20240316,2024-03-16,PRD-29,CC-202,148.0,47873.76,23350.77,7085317.11,3455913.83,3629403.28,Canal Horeca
TRX-90008343,20230820,2023-08-20,PRD-04,CC-202,160.0,38224.62,18706.83,6115939.83,2993092.32,3122847.51,Distribuidor Mayorista
TRX-90012790,20231109,2023-11-09,PRD-06,CC-202,27.0,28691.84,14494.76,774679.62,391358.46,383321.16,Canal Horeca
TRX-90052225,20230521,2023-05-21,PRD-25,CC-202,104.0,12638.81,6069.76,1314436.07,631255.02,683181.05,Supermercados
TRX-90016960,20230622,2023-06-22,PRD-09,CC-203,255.0,703.61,8287.71,179419.76,2113366.95,-1933947.19,Exportacion Directa
TRX-90077217,20240704,2024-07-04,PRD-36,CC-101,174.0,153018.84,71996.04,26625278.75,12527310.66,14097968.09,Canal Horeca
TRX-90078362,20250712,2025-07-12,PRD-36,CC-101,148.0,208707.47,97896.07,30888706.23,14488617.82,16400088.41,Distribuidor Mayorista
TRX-90075707,20230205,2023-02-05,PRD-36,CC-202,43.0,30587.89,14539.67,1315279.27,625205.94,690073.33,Supermercados
TRX-90020034,20210524,2021-05-24,PRD-12,CC-202,203.0,3956.17,1757.57,803101.64,356787.5,446314.14,Canal Horeca
TRX-90063390,20250527,2025-05-27,PRD-29,CC-101,26.0,76026.88,36611.35,1976698.79,951895.0,1024803.79,Canal Horeca
TRX-90066127,20251214,2025-12-14,PRD-31,CC-202,94.0,191122.89,78926.6,17965551.73,7419100.39,10546451.34,Supermercados
TRX-90027016,20251225,2025-12-25,PRD-14,CC-101,151.0,93637.06,47912.7,14139196.49,7234818.2,6904378.29,Canal Horeca
TRX-90064603,20250111,2025-01-11,PRD-30,CC-203,250.0,8411.45,52833.8,2102862.81,13208450.31,-11105587.5,Exportacion Directa
TRX-90002441,20221108,2022-11-08,PRD-01,CC-101,72.0,11082.39,5098.26,797931.99,367074.92,430857.07,Supermercados
TRX-90025884,20240125,2024-01-25,PRD-14,CC-101,82.0,42289.71,20154.48,3467756.16,1652667.06,1815089.1,Supermercados
TRX-90061243,20221022,2022-10-22,PRD-29,CC-101,92.0,9136.54,4362.83,840561.65,401380.79,439180.86,Supermercados
TRX-90041897,20210222,2021-02-22,PRD-23,CC-203,164.0,377.25,1668.47,61868.71,273628.92,-211760.21,Exportacion Directa
TRX-90002753,20230413,2023-04-13,PRD-01,CC-202,248.0,14701.14,7233.08,3645881.52,1793804.73,1852076.79,Distribuidor Mayorista
TRX-90074601,20220307,2022-03-07,PRD-36,CC-202,256.0,17643.08,7536.09,4516629.39,1929239.92,2587389.47,Canal Horeca
TRX-90007523,20220613,2022-06-13,PRD-04,CC-101,97.0,15531.65,7417.14,1506569.85,719462.22,787107.63,Supermercados
TRX-90077684,20241114,2024-11-14,PRD-36,CC-202,120.0,181288.37,82245.07,21754604.06,9869408.95,11885195.11,Canal Horeca
TRX-90073102,20251106,2025-11-06,PRD-35,CC-202,87.0,244198.24,121103.43,21245247.17,10535998.66,10709248.51,Canal Horeca
TRX-90050147,20211205,2021-12-05,PRD-25,CC-202,51.0,4596.43,2219.59,234417.75,113198.9,121218.85,Supermercados
TRX-90051061,20220809,2022-08-09,PRD-25,CC-101,109.0,6745.2,3446.22,735226.43,375638.3,359588.13,Distribuidor Mayorista
TRX-90023919,20251014,2025-10-14,PRD-13,CC-202,143.0,151262.13,57164.59,21630484.93,8174535.86,13455949.07,Supermercados
TRX-90056938,20250618,2025-06-18,PRD-26,CC-203,171.0,9565.09,50297.95,1635629.81,8600950.1,-6965320.29,Exportacion Directa
TRX-90078593,20250823,2025-08-23,PRD-36,CC-101,151.0,203847.09,102658.48,30780910.77,15501430.37,15279480.4,Supermercados
TRX-90041541,20240417,2024-04-17,PRD-22,CC-101,211.0,98356.22,39840.03,20753162.59,8406246.06,12346916.53,Canal Horeca
TRX-90058961,20231018,2023-10-18,PRD-28,CC-202,109.0,59389.93,22268.07,6473502.73,2427219.92,4046282.81,Supermercados
TRX-90038171,20220522,2022-05-22,PRD-21,CC-202,256.0,6828.6,3248.77,1748122.86,831684.12,916438.74,Distribuidor Mayorista
TRX-90030155,20221105,2022-11-05,PRD-16,CC-203,255.0,645.78,4945.44,164674.44,1261087.89,-1096413.45,Exportacion Directa
TRX-90071640,20230727,2023-07-27,PRD-35,CC-202,165.0,48988.27,21916.65,8083064.34,3616247.01,4466817.33,Canal Horeca
TRX-90074994,20220714,2022-07-14,PRD-36,CC-101,195.0,20284.32,9646.23,3955441.83,1881015.23,2074426.6,Canal Horeca
TRX-90019800,20210106,2021-01-06,PRD-12,CC-202,230.0,3319.33,1536.23,763445.85,353333.34,410112.51,Distribuidor Mayorista
TRX-90032536,20250718,2025-07-18,PRD-16,CC-203,65.0,5190.46,41695.56,337380.05,2710211.6,-2372831.55,Exportacion Directa
TRX-90037318,20210310,2021-03-10,PRD-21,CC-101,95.0,4156.75,1893.35,394891.3,179868.72,215022.58,Canal Horeca
TRX-90066694,20210901,2021-09-01,PRD-33,CC-101,118.0,10727.2,4141.67,1265809.79,488717.26,777092.53,Canal Horeca
TRX-90059910,20210512,2021-05-12,PRD-29,CC-202,175.0,4310.73,2027.01,754377.14,354726.2,399650.94,Canal Horeca
TRX-90045951,20250418,2025-04-18,PRD-23,CC-101,22.0,70691.97,35304.14,1555223.25,776691.0,778532.25,Supermercados
TRX-90040727,20250803,2025-08-03,PRD-21,CC-202,116.0,82909.38,38385.74,9617487.72,4452745.33,5164742.39,Supermercados
TRX-90014220,20251020,2025-10-20,PRD-06,CC-202,135.0,100231.86,48584.77,13531301.72,6558944.19,6972357.53,Distribuidor Mayorista
TRX-90054333,20240904,2024-09-04,PRD-25,CC-202,171.0,56166.61,25708.7,9604489.97,4396187.47,5208302.5,Supermercados
TRX-90033518,20240820,2024-08-20,PRD-17,CC-101,141.0,122853.71,49110.58,17322372.48,6924591.17,10397781.31,Supermercados
TRX-90042395,20210826,2021-08-26,PRD-23,CC-101,126.0,4446.95,2123.17,560315.45,267519.67,292795.78,Supermercados
TRX-90004385,20250717,2025-07-17,PRD-01,CC-202,228.0,85816.73,42452.51,19566214.61,9679172.16,9887042.45,Distribuidor Mayorista
TRX-90015505,20210203,2021-02-03,PRD-09,CC-101,161.0,4157.11,1982.58,669295.37,319195.82,350099.55,Canal Horeca
TRX-90014897,20240211,2024-02-11,PRD-07,CC-203,183.0,7065.51,38015.36,1292988.68,6956811.34,-5663822.66,Exportacion Directa
TRX-90018841,20221116,2022-11-16,PRD-10,CC-202,159.0,20004.68,8173.35,3180744.02,1299562.15,1881181.87,Canal Horeca
TRX-90008955,20240715,2024-07-15,PRD-04,CC-202,177.0,123649.97,61939.5,21886044.81,10963292.29,10922752.52,Supermercados
TRX-90044552,20231025,2023-10-25,PRD-23,CC-101,214.0,20413.98,10445.17,4368590.72,2235266.36,2133324.36,Distribuidor Mayorista
TRX-90037588,20210720,2021-07-20,PRD-21,CC-202,202.0,4577.67,2093.23,924689.16,422833.09,501856.07,Distribuidor Mayorista
TRX-90045963,20250409,2025-04-09,PRD-23,CC-101,105.0,70319.12,35358.67,7383507.84,3712659.84,3670848.0,Supermercados
TRX-90061631,20230512,2023-05-12,PRD-29,CC-101,192.0,13235.94,6856.94,2541301.36,1316531.88,1224769.48,Canal Horeca
TRX-90029555,20220402,2022-04-02,PRD-16,CC-101,257.0,7203.01,3274.47,1851172.62,841538.43,1009634.19,Distribuidor Mayorista
TRX-90003932,20241118,2024-11-18,PRD-01,CC-101,76.0,68786.92,35533.31,5227806.28,2700531.93,2527274.35,Supermercados
TRX-90053232,20231223,2023-12-23,PRD-25,CC-202,235.0,25996.66,13221.52,6109215.39,3107056.16,3002159.23,Supermercados
TRX-90029866,20220807,2022-08-07,PRD-16,CC-101,41.0,8439.21,4150.79,346007.69,170182.55,175825.14,Canal Horeca
TRX-90048804,20210225,2021-02-25,PRD-25,CC-202,221.0,3402.81,1586.38,752021.22,350590.69,401430.53,Supermercados
TRX-90037979,20220121,2022-01-21,PRD-21,CC-202,191.0,5556.91,2736.82,1061369.06,522733.44,538635.62,Supermercados
TRX-90019652,20231109,2023-11-09,PRD-11,CC-203,205.0,7790.68,35704.65,1597090.3,7319453.88,-5722363.58,Exportacion Directa
TRX-90073629,20210607,2021-06-07,PRD-36,CC-202,166.0,13134.64,5301.84,2180350.41,880106.24,1300244.17,Supermercados
TRX-90003233,20231219,2023-12-19,PRD-01,CC-203,30.0,2300.75,16895.79,69022.62,506873.84,-437851.22,Exportacion Directa
TRX-90016063,20220126,2022-01-26,PRD-09,CC-202,255.0,6257.01,2938.73,1595536.83,749376.66,846160.17,Canal Horeca
TRX-90027388,20220401,2022-04-01,PRD-15,CC-203,160.0,936.16,5446.91,149785.81,871505.3,-721719.49,Exportacion Directa
TRX-90021631,20230816,2023-08-16,PRD-12,CC-101,61.0,16785.27,7908.77,1023901.51,482434.82,541466.69,Supermercados
TRX-90073386,20210310,2021-03-10,PRD-36,CC-202,196.0,11387.48,4688.62,2231946.01,918969.63,1312976.38,Distribuidor Mayorista
TRX-90070652,20211114,2021-11-14,PRD-35,CC-202,227.0,15990.59,7074.2,3629864.34,1605842.66,2024021.68,Supermercados
TRX-90005331,20221109,2022-11-09,PRD-02,CC-202,257.0,20815.25,7821.57,5349520.17,2010142.71,3339377.46,Distribuidor Mayorista
TRX-90034596,20230219,2023-02-19,PRD-18,CC-202,198.0,16573.59,7764.63,3281571.01,1537397.25,1744173.76,Distribuidor Mayorista
TRX-90006909,20210714,2021-07-14,PRD-04,CC-202,109.0,10029.96,4560.58,1093265.91,497102.75,596163.16,Canal Horeca
TRX-90034528,20221207,2022-12-07,PRD-18,CC-101,79.0,14810.52,6779.38,1170030.77,535570.72,634460.05,Canal Horeca
TRX-90078307,20250620,2025-06-20,PRD-36,CC-202,226.0,206723.82,97279.39,46719582.72,21985143.23,24734439.49,Distribuidor Mayorista
TRX-90018455,20251212,2025-12-12,PRD-09,CC-203,58.0,6642.33,49435.39,385255.33,2867252.51,-2481997.18,Exportacion Directa
TRX-90050383,20220225,2022-02-25,PRD-25,CC-101,70.0,4903.23,2379.81,343226.32,166586.39,176639.93,Canal Horeca
TRX-90021934,20240118,2024-01-18,PRD-12,CC-202,98.0,35171.8,16637.7,3446836.56,1630494.82,1816341.74,Supermercados
TRX-90054135,20240814,2024-08-14,PRD-25,CC-202,199.0,51288.73,25426.92,10206458.11,5059957.14,5146500.97,Supermercados
TRX-90033138,20211101,2021-11-01,PRD-17,CC-202,240.0,10107.29,4053.74,2425749.42,972896.99,1452852.43,Canal Horeca
TRX-90004069,20250306,2025-03-06,PRD-01,CC-101,28.0,75798.8,38380.64,2122366.49,1074657.91,1047708.58,Supermercados
TRX-90005333,20221208,2022-12-08,PRD-02,CC-101,121.0,21229.1,8297.73,2568720.65,1004025.11,1564695.54,Distribuidor Mayorista
TRX-90012506,20230701,2023-07-01,PRD-06,CC-101,106.0,19886.43,9414.99,2107961.13,997988.64,1109972.49,Canal Horeca
TRX-90021595,20230709,2023-07-09,PRD-12,CC-101,190.0,14521.12,6986.35,2759012.52,1327407.28,1431605.24,Supermercados
TRX-90061308,20221104,2022-11-04,PRD-29,CC-202,174.0,9513.09,4349.7,1655278.0,756848.29,898429.71,Supermercados
TRX-90056772,20240504,2024-05-04,PRD-26,CC-202,162.0,92272.77,35147.93,14948189.05,5693964.6,9254224.45,Canal Horeca
TRX-90029671,20220625,2022-06-25,PRD-16,CC-101,36.0,7634.39,3529.41,274838.09,127058.78,147779.31,Distribuidor Mayorista
TRX-90071030,20220711,2022-07-11,PRD-35,CC-202,191.0,23532.36,10227.1,4494680.08,1953376.06,2541304.02,Distribuidor Mayorista
TRX-90027448,20220725,2022-07-25,PRD-15,CC-202,175.0,16515.04,6378.34,2890132.72,1116209.16,1773923.56,Supermercados
TRX-90040708,20250720,2025-07-20,PRD-21,CC-101,194.0,81099.26,38977.87,15733255.62,7561707.27,8171548.35,Canal Horeca
TRX-90053718,20240519,2024-05-19,PRD-25,CC-202,63.0,45581.31,22432.72,2871622.38,1413261.63,1458360.75,Supermercados
TRX-90044023,20230412,2023-04-12,PRD-23,CC-101,123.0,12701.07,5818.61,1562231.06,715689.63,846541.43,Canal Horeca
TRX-90049832,20211012,2021-10-12,PRD-25,CC-202,192.0,4360.94,2028.32,837299.88,389436.6,447863.28,Distribuidor Mayorista
TRX-90043853,20230106,2023-01-06,PRD-23,CC-203,125.0,744.74,5066.93,93092.07,633366.32,-540274.25,Exportacion Directa
TRX-90059571,20251102,2025-11-02,PRD-28,CC-202,217.0,212858.66,87275.13,46190329.64,18938703.31,27251626.33,Distribuidor Mayorista
TRX-90076297,20230924,2023-09-24,PRD-36,CC-202,93.0,57128.85,24841.29,5312983.3,2310239.72,3002743.58,Canal Horeca
TRX-90042344,20210804,2021-08-04,PRD-23,CC-101,229.0,4423.7,2084.68,1013027.41,477390.82,535636.59,Canal Horeca
TRX-90030864,20230908,2023-09-08,PRD-16,CC-101,205.0,21669.54,10468.27,4442256.32,2145994.45,2296261.87,Supermercados
TRX-90028193,20250108,2025-01-08,PRD-15,CC-101,179.0,146481.0,60719.54,26220098.89,10868798.1,15351300.79,Distribuidor Mayorista
TRX-90064562,20241019,2024-10-19,PRD-30,CC-203,25.0,9314.96,48475.33,232874.0,1211883.27,-979009.27,Exportacion Directa
TRX-90035617,20250909,2025-09-09,PRD-18,CC-203,178.0,4612.1,57214.94,820954.22,10184258.86,-9363304.64,Exportacion Directa
TRX-90048716,20210114,2021-01-14,PRD-25,CC-101,250.0,3056.84,1453.81,764209.75,363452.59,400757.16,Supermercados
TRX-90071701,20230816,2023-08-16,PRD-35,CC-101,45.0,59256.27,25214.23,2666532.3,1134640.32,1531891.98,Supermercados
TRX-90071212,20221027,2022-10-27,PRD-35,CC-202,213.0,28564.49,12777.65,6084235.92,2721639.73,3362596.19,Supermercados
TRX-90049959,20211122,2021-11-22,PRD-25,CC-202,248.0,4387.56,2117.46,1088114.69,525130.98,562983.71,Canal Horeca
TRX-90002550,20230108,2023-01-08,PRD-01,CC-101,209.0,11360.01,5713.62,2374242.25,1194145.79,1180096.46,Supermercados
TRX-90060131,20210811,2021-08-11,PRD-29,CC-101,105.0,4451.65,2145.12,467423.59,225238.08,242185.51,Canal Horeca
TRX-90060334,20211115,2021-11-15,PRD-29,CC-203,91.0,394.14,2324.66,35866.96,211544.07,-175677.11,Exportacion Directa
TRX-90011926,20220810,2022-08-10,PRD-06,CC-101,55.0,9228.47,4636.79,507566.04,255023.42,252542.62,Supermercados
TRX-90063518,20250702,2025-07-02,PRD-29,CC-101,92.0,73825.79,38322.18,6791972.79,3525640.23,3266332.56,Distribuidor Mayorista
TRX-90054682,20241226,2024-12-26,PRD-25,CC-202,46.0,58483.97,28513.98,2690262.61,1311643.02,1378619.59,Canal Horeca
TRX-90046930,20210904,2021-09-04,PRD-24,CC-203,184.0,887.81,3330.19,163356.22,612755.27,-449399.05,Exportacion Directa
TRX-90069629,20250327,2025-03-27,PRD-34,CC-101,161.0,222884.81,102245.27,35884455.19,16461487.86,19422967.33,Supermercados
TRX-90038226,20220516,2022-05-16,PRD-21,CC-202,163.0,6860.7,3217.25,1118294.69,524412.02,593882.67,Supermercados
TRX-90023815,20241122,2024-11-22,PRD-13,CC-203,248.0,8528.37,43887.03,2115036.25,10883983.52,-8768947.27,Exportacion Directa
TRX-90013509,20241006,2024-10-06,PRD-06,CC-202,123.0,77919.2,36405.59,9584061.9,4477887.94,5106173.96,Canal Horeca
TRX-90069717,20250521,2025-05-21,PRD-34,CC-101,79.0,225871.85,109488.69,17843876.42,8649606.56,9194269.86,Canal Horeca
TRX-90010071,20210807,2021-08-07,PRD-05,CC-202,32.0,18691.1,7640.27,598115.11,244488.63,353626.48,Supermercados
TRX-90025295,20230326,2023-03-26,PRD-14,CC-202,142.0,13598.31,6401.89,1930960.19,909068.79,1021891.4,Distribuidor Mayorista
TRX-90057981,20250312,2025-03-12,PRD-27,CC-101,106.0,93073.43,47234.95,9865783.08,5006904.6,4858878.48,Distribuidor Mayorista
TRX-90076978,20240402,2024-04-02,PRD-36,CC-202,172.0,136490.07,66147.18,23476291.65,11377314.79,12098976.86,Distribuidor Mayorista
TRX-90071527,20230507,2023-05-07,PRD-35,CC-101,85.0,44407.39,19846.55,3774628.33,1686956.83,2087671.5,Supermercados
TRX-90069947,20250908,2025-09-08,PRD-34,CC-202,248.0,240852.64,117162.29,59731455.25,29056246.72,30675208.53,Distribuidor Mayorista
TRX-90045085,20240509,2024-05-09,PRD-23,CC-101,157.0,49845.48,25001.18,7825739.74,3925185.12,3900554.62,Supermercados
TRX-90055546,20250724,2025-07-24,PRD-25,CC-101,197.0,65048.9,33173.45,12814633.66,6535169.0,6279464.66,Canal Horeca
TRX-90049406,20210711,2021-07-11,PRD-25,CC-202,123.0,4039.12,1905.72,496811.44,234404.11,262407.33,Canal Horeca
TRX-90008032,20230323,2023-03-23,PRD-04,CC-101,112.0,25904.38,13369.03,2901290.36,1497331.88,1403958.48,Distribuidor Mayorista
TRX-90043419,20220808,2022-08-08,PRD-23,CC-202,233.0,7755.7,3739.97,1807077.03,871412.44,935664.59,Supermercados
TRX-90029501,20220306,2022-03-06,PRD-16,CC-101,191.0,6731.9,3110.1,1285793.41,594029.67,691763.74,Canal Horeca
TRX-90075677,20230213,2023-02-13,PRD-36,CC-101,115.0,33683.9,14130.75,3873648.62,1625036.13,2248612.49,Distribuidor Mayorista
TRX-90001958,20220510,2022-05-10,PRD-01,CC-101,183.0,7462.95,3667.44,1365720.26,671141.07,694579.19,Supermercados
TRX-90004556,20251019,2025-10-19,PRD-01,CC-101,67.0,91770.11,44660.03,6148597.49,2992221.78,3156375.71,Supermercados
TRX-90019002,20230807,2023-08-07,PRD-10,CC-203,196.0,2161.95,15130.69,423742.87,2965615.52,-2541872.65,Exportacion Directa
TRX-90041395,20230304,2023-03-04,PRD-22,CC-101,32.0,23151.14,9248.79,740836.42,295961.31,444875.11,Supermercados
TRX-90025343,20230406,2023-04-06,PRD-14,CC-202,114.0,15469.34,7071.18,1763504.89,806114.28,957390.61,Supermercados
TRX-90059384,20250427,2025-04-27,PRD-28,CC-101,70.0,180833.13,77408.02,12658319.08,5418561.74,7239757.34,Supermercados
TRX-90043401,20220824,2022-08-24,PRD-23,CC-202,189.0,7812.71,3821.06,1476602.78,722179.69,754423.09,Distribuidor Mayorista
TRX-90040877,20251010,2025-10-10,PRD-21,CC-101,170.0,85985.69,40993.69,14617567.86,6968926.47,7648641.39,Supermercados
TRX-90070859,20220418,2022-04-18,PRD-35,CC-202,134.0,19681.77,8804.19,2637357.54,1179761.09,1457596.45,Canal Horeca
TRX-90066188,20210716,2021-07-16,PRD-32,CC-203,175.0,821.81,3655.56,143816.89,639722.54,-495905.65,Exportacion Directa
TRX-90013207,20240618,2024-06-18,PRD-06,CC-101,189.0,66971.66,33407.22,12657642.98,6313964.1,6343678.88,Canal Horeca
TRX-90019322,20250216,2025-02-16,PRD-10,CC-202,244.0,154294.05,61382.42,37647748.84,14977310.69,22670438.15,Supermercados
TRX-90072587,20250107,2025-01-07,PRD-35,CC-101,157.0,200364.78,96196.79,31457270.03,15102895.33,16354374.7,Canal Horeca
TRX-90015059,20250218,2025-02-18,PRD-07,CC-202,139.0,158842.4,63544.44,22079093.2,8832677.54,13246415.66,Supermercados
TRX-90053143,20231206,2023-12-06,PRD-25,CC-101,149.0,27008.67,13184.87,4024291.96,1964545.28,2059746.68,Supermercados
TRX-90010275,20221106,2022-11-06,PRD-05,CC-203,166.0,3204.84,16048.28,532003.43,2664014.07,-2132010.64,Exportacion Directa
TRX-90031918,20241014,2024-10-14,PRD-16,CC-101,150.0,71128.89,33035.23,10669333.47,4955284.73,5714048.74,Supermercados
TRX-90054826,20250123,2025-01-23,PRD-25,CC-101,114.0,58943.05,29196.64,6719508.27,3328417.02,3391091.25,Supermercados
TRX-90053949,20240702,2024-07-02,PRD-25,CC-101,164.0,51092.29,24992.18,8379135.43,4098717.88,4280417.55,Canal Horeca
TRX-90074674,20220408,2022-04-08,PRD-36,CC-101,23.0,17234.5,7539.75,396393.6,173414.21,222979.39,Distribuidor Mayorista
TRX-90078006,20250302,2025-03-02,PRD-36,CC-101,51.0,201992.48,94318.06,10301616.42,4810220.87,5491395.55,Distribuidor Mayorista
TRX-90014399,20210321,2021-03-21,PRD-07,CC-202,229.0,8173.01,3422.91,1871619.42,783847.4,1087772.02,Canal Horeca
TRX-90006880,20210615,2021-06-15,PRD-04,CC-101,84.0,9537.43,4513.1,801144.26,379100.4,422043.86,Canal Horeca
TRX-90077706,20241115,2024-11-15,PRD-36,CC-101,192.0,179379.98,81680.63,34440955.88,15682681.61,18758274.27,Supermercados
TRX-90067240,20210309,2021-03-09,PRD-34,CC-101,57.0,12546.98,5518.86,715177.65,314575.29,400602.36,Distribuidor Mayorista
TRX-90013985,20250717,2025-07-17,PRD-06,CC-202,70.0,89113.65,46194.15,6237955.3,3233590.34,3004364.96,Canal Horeca
TRX-90047858,20231212,2023-12-12,PRD-24,CC-101,172.0,61899.24,22294.05,10646670.1,3834577.39,6812092.71,Supermercados
TRX-90065432,20230404,2023-04-04,PRD-31,CC-101,64.0,29767.1,11860.16,1905094.6,759050.23,1146044.37,Distribuidor Mayorista
TRX-90001385,20210704,2021-07-04,PRD-01,CC-101,88.0,4692.45,2335.62,412935.37,205534.18,207401.19,Supermercados
TRX-90007651,20220823,2022-08-23,PRD-04,CC-101,215.0,18972.51,8529.48,4079090.26,1833837.34,2245252.92,Distribuidor Mayorista
TRX-90018080,20250507,2025-05-07,PRD-09,CC-101,40.0,85474.03,42258.52,3418961.24,1690340.74,1728620.5,Canal Horeca
TRX-90048967,20210314,2021-03-14,PRD-25,CC-101,193.0,3523.23,1632.87,679982.71,315144.45,364838.26,Supermercados
TRX-90050167,20211203,2021-12-03,PRD-25,CC-101,197.0,4692.08,2198.19,924339.81,433043.19,491296.62,Distribuidor Mayorista
TRX-90055499,20250727,2025-07-27,PRD-25,CC-101,253.0,69464.42,33682.99,17574498.3,8521796.7,9052701.6,Canal Horeca
TRX-90030564,20230504,2023-05-04,PRD-16,CC-101,230.0,15551.82,7227.27,3576917.85,1662271.21,1914646.64,Supermercados
TRX-90014778,20230615,2023-06-15,PRD-07,CC-203,236.0,2152.98,13684.63,508102.41,3229571.9,-2721469.49,Exportacion Directa
